index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
20,Tarrance,Rait,traitk@ehow.com,female,barrage,Deadeye,traitk,286,Ecuador,86
21,Antone,,adeluzel@mediafire.com,female,arctic armour,Slayer,agoulterl,78,Laos,31
22,,Tidey,rtideym@oaic.gov.au,female,barrage,Chieftain,ktideym,60,Somalia,18
23,Sheela,,sredfearnn@nationalgeographic.com,female,arctic armour,Deadeye,selkingtonn,148,Latvia,62
24,Selma,Alven,salveno@themeforest.net,female,animate weapon,Slayer,salveno,384,United States,50
25,Magdalen,Kennaird,mkennairdp@mail.ru,female,arctic armour,Elementalist,mkennairdp,264,Nicaragua,95
26,Ilene,Metheringham,imetheringhamq@domainmarket.com,female,barrage,Elementalist,imetheringhamq,434,Democratic Republic of the Congo,49
27,Karlene,Bezemer,kbezemerr@digg.com,female,animate weapon,Slayer,kbezemerr,44,Austria,1
28,,Kearns,jkearnss@amazon.com,female,barrage,Champion,skearnss,59,Benin,45
29,Hendrik,Baterip,hbateript@google.cn,female,arctic armour,Elementalist,hbateript,347,South Georgia and the South Sandwich Islands,49
30,Daile,Qusklay,dqusklayu@chicagotribune.com,female,arctic armour,Slayer,dqusklayu,103,Morocco,16
31,Jeanna,,jwhearv@163.com,female,barrage,Berserker,jbainesv,228,Bahrain,4
32,Rosamund,Matelaitis,rmatelaitisw@webeden.co.uk,female,animate weapon,Guardian,rmatelaitisw,322,Sierra Leone,19
33,Celia,Fellenor,cfellenorx@nps.gov,female,barrage,Occultist,cfellenorx,133,Democratic Republic of the Congo,64
34,Dacey,,dcassiey@ihg.com,female,barrage,Deadeye,dbrienty,333,Kuwait,59
35,Eben,,ecavanz@t.co,female,arctic armour,Trickster,evanderhoevenz,390,Czech Republic,59
36,Mordy,Shelly,mshelly10@wufoo.com,female,animate weapon,Ascendant,mshelly10,60,North Korea,38
37,Brook,Severwright,bseverwright11@constantcontact.com,female,arctic armour,Necromancer,bseverwright11,214,New Caledonia,67
38,Jacquette,Pettet,jpettet12@shinystat.com,female,arctic armour,Occultist,jpettet12,416,Argentina,8
39,Roberto,,rwhickman13@cornell.edu,female,barrage,Berserker,rmcmanaman13,124,Tunisia,65
40,Mathilda,Scintsbury,mscintsbury14@shutterfly.com,female,animate weapon,Trickster,mscintsbury14,429,Malaysia,36
41,Bancroft,,bball15@ihg.com,female,arctic armour,Gladiator,bmarrington15,362,Eritrea,57
42,Bengt,Shory,bshory16@apple.com,female,barrage,Trickster,bshory16,173,Macedonia,96
43,Laina,,lscoyne17@independent.co.uk,female,barrage,Slayer,lennew17,364,Afghanistan,42
44,,Citrine,jcitrine18@usnews.com,female,animate weapon,Champion,jcitrine18,54,Taiwan,94
45,,Kenforth,tkenforth19@printfriendly.com,female,arctic armour,Chieftain,kkenforth19,312,New Zealand,47
46,Brigid,,bhardiman1a@wired.com,female,animate weapon,Gladiator,bguisot1a,395,Taiwan,94
47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Slayer,gjerger1b,335,Kenya,10
48,,Nenci,rnenci1c@cisco.com,female,barrage,Assassin,jnenci1c,184,Zambia,57
49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Juggernaut,ppennycook1d,111,Slovenia,43
50,Niel,,ngorelli1e@digg.com,female,arctic armour,Slayer,nsouten1e,362,Myanmar,17
51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Berserker,bpadwick1f,30,Jordan,33
52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Occultist,jitzkin1g,283,Moldova,49
53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Berserker,cbusek1h,413,Guam,50
54,,,vwitter1i@163.com,female,barrage,Hierophant,dbeatty1i,99,Ecuador,24
55,Christabella,Kem,ckem1j@aol.com,female,barrage,Guardian,ckem1j,365,Ethiopia,99
56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Inquisitor,pcavolini1k,90,Dominican Republic,75
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Pathfinder,esage1l,397,Guam,46
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Raider,pgrolle1m,46,Germany,65
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Ascendant,cscutcheon1n,186,Kenya,81
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Occultist,crawes1o,390,Malaysia,48
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Inquisitor,pcaulcutt1p,144,Honduras,40
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Necromancer,fpinchen1q,441,Cameroon,81
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Gladiator,gcamier1r,397,Luxembourg,12
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Guardian,jmeechan1s,310,Vietnam,33
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Chieftain,ztomson1t,54,Comoros,8
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Champion,hverrill1u,51,Moldova,60
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Hierophant,gspadaro1v,252,Saint Barthelemy,47
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Champion,gattwoul1w,273,South Korea,99
69,,,vromi1x@sciencedaily.com,female,barrage,Assassin,csargint1x,105,Slovenia,92
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Hierophant,elyst1y,392,Laos,31
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Occultist,wbetts1z,24,Guatemala,82
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Necromancer,plysaght20,225,Mongolia,14
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Raider,fwroath21,284,Kyrgyzstan,12
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Berserker,rfarfoot22,32,Tanzania,3
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Ascendant,fcallander23,256,Brazil,13
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Raider,hdavidov24,295,Luxembourg,16
77,Molli,,mhaps25@wp.com,female,barrage,Occultist,mgyves25,118,Belize,52
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Berserker,aokielt26,50,Pakistan,65
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Gladiator,smuino27,164,El Salvador,70
80,Janenna,,jstihl28@furl.net,female,animate weapon,Necromancer,jseagar28,264,Moldova,69
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Necromancer,gbartolic29,423,North Korea,31
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Deadeye,spopov2a,325,Tanzania,75
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Chieftain,gelldred2b,297,Germany,7
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Saboteur,pkiledal2c,126,Uruguay,29
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Hierophant,egolthorpp2d,295,Belarus,90
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Deadeye,ybaynes2e,170,Tunisia,49
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Raider,crickard2f,139,Niger,50
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Saboteur,gfryd2g,262,Israel,85
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Raider,rimesen2h,253,Mozambique,41
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Guardian,ldurdle2i,275,Luxembourg,10
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Champion,lspatari2j,298,Pakistan,12
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Juggernaut,dgouinlock2k,69,Ireland,54
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Champion,jmaccoll2l,6,Bolivia,39
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Assassin,ckumar2m,54,Moldova,17
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Raider,rlouisot2n,429,Italy,94
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Ascendant,cgobeau2o,373,Vietnam,73
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Necromancer,bagget2p,329,Estonia,61
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Necromancer,asutliff2q,53,Marshall Islands,35
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Occultist,vfindlow2r,182,Mozambique,83
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Slayer,bbrandom2s,170,Benin,22
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Chieftain,rprestner2t,342,Tunisia,31
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Ascendant,stearney2u,358,Benin,22
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Juggernaut,jcorben2v,13,Malaysia,32
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Assassin,gnarramore2w,330,Armenia,48
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Trickster,tupsale2x,72,Iran,1
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Deadeye,pburr2y,450,El Salvador,66
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Hierophant,rlindblad2z,16,Czech Republic,10
108,Herman,,hbragg30@msn.com,male,barrage,Slayer,hhellyar30,113,Austria,6
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Juggernaut,cpirdy31,245,Djibouti,89
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Occultist,pperillio32,400,Spain,99
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Pathfinder,eschooley33,371,Sri Lanka,51
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Trickster,lgreeve34,284,Serbia,78
113,,Berston,cberston35@aboutads.info,male,barrage,Trickster,cberston35,176,Philippines,15
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Occultist,bserfati36,412,Guam,17
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Champion,cpritty37,79,Haiti,12
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Occultist,rsaffrin38,272,Thailand,24
117,Stesha,Della,sdella39@joomla.org,male,barrage,Pathfinder,sdella39,224,Kosovo,28
118,Giles,,glopez3a@deviantart.com,male,barrage,Raider,gmcilwraith3a,377,Austria,60
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Chieftain,hpeirce3b,224,Bhutan,69
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Raider,lingreda3c,422,Luxembourg,49
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Deadeye,aschwaiger3d,55,Tajikistan,66
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Inquisitor,spownall3e,12,North Korea,89
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Slayer,mbackhurst3f,229,Slovenia,93
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Trickster,ckillock3g,268,Slovenia,39
125,Conni,,cartois3h@intel.com,male,barrage,Champion,cwithers3h,425,Zimbabwe,62
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Occultist,gmerriton3i,231,Macedonia,82
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Raider,twaddilove3j,251,Sri Lanka,56
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Deadeye,mveeler3k,167,Ecuador,32
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Champion,rshapera3l,359,Palestinian Territory,9
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Gladiator,hruddell3m,143,Tunisia,51
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Pathfinder,spovah3n,316,United States,16
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Berserker,lmiddlebrook3o,204,Sierra Leone,8
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Necromancer,jmetheringham3p,59,Italy,56
134,,,kteresi3q@plala.or.jp,male,animate weapon,Necromancer,aknightsbridge3q,343,Sweden,73
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Slayer,ybedboro3r,312,Iran,58
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Juggernaut,dthorwarth3s,13,Israel,58
137,Lars,,lallison3t@diigo.com,male,animate weapon,Deadeye,lplante3t,376,Guam,38
138,,,ctakis3u@ca.gov,male,barrage,Guardian,wmorfey3u,326,Israel,12
139,,,jeadmead3v@sciencedaily.com,male,barrage,Saboteur,tfoux3v,166,Russia,30
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Gladiator,crings3w,388,Madagascar,2
141,Merrick,Gason,mgason3x@163.com,male,barrage,Deadeye,mgason3x,51,Madagascar,2
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Hierophant,bkabos3y,44,South Georgia and the South Sandwich Islands,55
143,Marie,,mdybell3z@weather.com,male,animate weapon,Gladiator,mvertigan3z,95,Kosovo,10
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Saboteur,ehultberg40,231,Saint Barthelemy,20
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Elementalist,cfaherty41,149,Slovenia,42
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Champion,asharper42,102,Spain,53
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Slayer,sbaldacchino43,219,Pakistan,77
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Trickster,mnowak44,423,Bosnia and Herzegovina,59
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Elementalist,bcleynaert45,386,Egypt,11
150,Florie,,flampl46@smh.com.au,male,arctic armour,Necromancer,fgrewer46,392,Sweden,88
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Saboteur,rbarnaclough47,327,Malaysia,92
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Chieftain,cnorthleigh48,401,East Timor,92
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Guardian,aheinig49,142,Poland,68
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Champion,mkinney4a,424,Thailand,28
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Gladiator,amoynihan4b,403,Kazakhstan,18
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Ascendant,vroadknight4c,17,Myanmar,71
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Berserker,ihankey4d,313,Armenia,12
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Hierophant,delan4e,325,New Caledonia,56
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Assassin,dscruby4f,89,Venezuela,44
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Chieftain,hfinlaison4g,190,Albania,26
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Assassin,balenshev4h,322,South Korea,65
162,Mariel,,mashurst4i@icio.us,male,barrage,Occultist,mkrystof4i,184,Bhutan,96
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Gladiator,cwarlowe4j,398,Brazil,40
164,Mabelle,,mcotelard4k@51.la,male,barrage,Pathfinder,mglavias4k,255,Ecuador,70
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Raider,wollenbuttel4l,301,Honduras,94
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Raider,helcy4m,90,Venezuela,38
167,Cam,,chellyer4n@about.com,male,animate weapon,Elementalist,cnickless4n,328,Venezuela,75
168,Porter,,pbodocs4o@netlog.com,male,barrage,Guardian,ppetrozzi4o,246,Somalia,84
169,Trenna,,tbownass4p@1und1.de,male,barrage,Trickster,tgherardini4p,186,Mexico,22
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Trickster,dbeckensall4q,223,Croatia,45
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Juggernaut,yallebone4r,365,France,8
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Chieftain,alowndes4s,162,Senegal,65
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Inquisitor,yallabarton4t,272,Guatemala,21
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Chieftain,cosorio4u,424,Belize,60
175,Antonella,,acote4v@behance.net,male,barrage,Elementalist,agreenalf4v,273,East Timor,76
176,Joya,,jluna4w@example.com,male,barrage,Hierophant,jbougen4w,116,Ireland,75
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Elementalist,tdanovich4x,50,France,64
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Pathfinder,fsalkild4y,251,Nigeria,7
179,,,gsidry4z@comsenz.com,male,barrage,Guardian,jtripean4z,135,Russia,12
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Pathfinder,lpoulsum50,79,Venezuela,17
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Guardian,areignard51,167,Guam,48
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Champion,idoggett52,30,Micronesia,40
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Occultist,aettles53,129,Mozambique,93
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Chieftain,vpinkie54,54,Mauritania,54
185,,,krosin55@wikispaces.com,male,arctic armour,Deadeye,bblockley55,210,Yemen,86
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Chieftain,ngleasane56,66,Estonia,76
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Slayer,gwaryk57,392,Jordan,91
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Elementalist,sdesimoni58,310,Bulgaria,36
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Inquisitor,cdavenhall59,308,Portugal,85
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Gladiator,tropkins5a,22,Finland,20
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Necromancer,aschubart5b,44,El Salvador,34
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Inquisitor,mmcnickle5c,170,Luxembourg,85
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Champion,kangeau5d,347,Brazil,73
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Berserker,hdeplacido5e,401,Brazil,74
195,,,eandrioni5f@soup.io,male,arctic armour,Elementalist,nlovegrove5f,58,Finland,15
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Trickster,fnorsister5g,316,Guatemala,28
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Berserker,iemmott5h,352,Philippines,55
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Necromancer,skneesha5i,206,Finland,8
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Deadeye,tsoonhouse5j,397,Spain,37
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Juggernaut,zdepietri5k,220,Kenya,35
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Elementalist,cticehurst5l,120,Egypt,84
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Deadeye,jdigiacomettino5m,7,United States,23
203,,,sgiffon5n@skyrock.com,male,barrage,Guardian,alinstead5n,285,Italy,23
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Slayer,pgreensitt5o,191,Chile,6
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Necromancer,ahamber5p,421,Nigeria,16
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Deadeye,aseabourne5q,362,Argentina,39
207,Florenza,,flutton5r@ucla.edu,male,barrage,Pathfinder,fharte5r,60,Morocco,34
208,Bank,,bwinnett5s@comcast.net,male,barrage,Saboteur,bmccorley5s,98,Niger,73
209,Lilith,,lreedie5t@ehow.com,male,barrage,Hierophant,lviger5t,187,Portugal,22
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Elementalist,rbraz5u,350,Argentina,15
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Trickster,esaur5v,161,Slovenia,21
212,Markos,,mfassmann5w@lulu.com,male,barrage,Juggernaut,mzambonini5w,266,Kenya,71
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Assassin,mfeely5x,398,Indonesia,31
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Guardian,lbeaty5y,144,Mauritania,64
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Necromancer,cnorthcote5z,221,Chad,12
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Raider,tvallintine60,300,Poland,39
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Saboteur,lsedgemond61,20,Dominican Republic,40
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Inquisitor,aisacq62,269,Guatemala,15
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Chieftain,hdallyn63,325,Tanzania,81
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Chieftain,trickets64,118,China,83
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Necromancer,csummerill65,45,Egypt,81
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Elementalist,gleist66,285,Argentina,63
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Ascendant,edeathridge67,405,Haiti,23
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Inquisitor,vransbury68,355,Belize,12
225,,Seman,eseman69@newyorker.com,male,barrage,Champion,dseman69,259,Slovenia,13
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Inquisitor,kcristofolo6a,389,Djibouti,54
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Assassin,gmaccarlich6b,220,Macedonia,94
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Trickster,dingleby6c,262,Jamaica,3
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Hierophant,eprest6d,305,Somalia,75
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Necromancer,nbenedettini6e,80,Slovenia,49
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Gladiator,dternault6f,124,Ireland,53
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Champion,nmurison6g,184,Ecuador,63
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Occultist,kstanyforth6h,349,Ivory Coast,47
234,Abdul,,aleahey6i@free.fr,male,barrage,Occultist,agenery6i,142,Ivory Coast,62
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Gladiator,ptinklin6j,108,El Salvador,39
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Ascendant,ulambis6k,140,South Korea,79
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Assassin,kmartugin6l,172,Uganda,44
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Chieftain,jmackowle6m,279,Tanzania,10
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Chieftain,jgroveham6n,13,Ivory Coast,51
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Slayer,achaucer6o,330,Syria,58
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Chieftain,fbernholt6p,235,Benin,68
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Deadeye,jscarlan6q,307,Indonesia,26
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Deadeye,bnewvell6r,163,Guatemala,65
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Chieftain,fcrane6s,200,Japan,37
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Hierophant,kwinchurst6t,202,Hungary,66
246,,,jnutty6u@foxnews.com,male,barrage,Berserker,nbasire6u,1,Denmark,92
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Saboteur,pblodg6v,409,Egypt,16
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Elementalist,rdenisevich6w,182,Sierra Leone,66
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Slayer,vlambird6x,124,Jordan,59
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Juggernaut,gkleyn6y,391,Djibouti,5
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Berserker,mauton6z,16,Portugal,58
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Hierophant,agodmar70,58,Canada,51
253,Marybeth,,mmelly71@apple.com,male,barrage,Elementalist,mmcquillan71,122,Czech Republic,98
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Trickster,rfanton72,66,Zambia,26
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Raider,vwestney73,140,Bangladesh,45
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Trickster,mvillalta74,353,Benin,80
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Trickster,lstockwell75,292,Mauritania,9
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Guardian,sende76,394,Iraq,99
259,Jens,Boadby,jboadby77@gnu.org,male,barrage,Occultist,jboadby77,444,Sierra Leone,51
