,index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
27,27,Karlene,Bezemer,kbezemerr@digg.com,female,animate weapon,Slayer,kbezemerr,44,Palestinian Territory,75
28,28,,Kearns,jkearnss@amazon.com,female,barrage,Raider,skearnss,59,Myanmar,5
29,29,Hendrik,Baterip,hbateript@google.cn,female,arctic armour,Deadeye,hbateript,347,Tajikistan,85
30,30,Daile,Qusklay,dqusklayu@chicagotribune.com,female,arctic armour,Hierophant,dqusklayu,103,Czech Republic,30
31,31,Jeanna,,jwhearv@163.com,female,barrage,Guardian,jbainesv,228,Armenia,62
32,32,Rosamund,Matelaitis,rmatelaitisw@webeden.co.uk,female,animate weapon,Necromancer,rmatelaitisw,322,Nigeria,16
33,33,Celia,Fellenor,cfellenorx@nps.gov,female,barrage,Champion,cfellenorx,133,Canada,69
34,34,Dacey,,dcassiey@ihg.com,female,barrage,Elementalist,dbrienty,333,Russia,34
35,35,Eben,,ecavanz@t.co,female,arctic armour,Chieftain,evanderhoevenz,390,Uruguay,61
36,36,Mordy,Shelly,mshelly10@wufoo.com,female,animate weapon,Inquisitor,mshelly10,60,Belarus,54
37,37,Brook,Severwright,bseverwright11@constantcontact.com,female,arctic armour,Juggernaut,bseverwright11,214,Dominican Republic,63
38,38,Jacquette,Pettet,jpettet12@shinystat.com,female,arctic armour,Gladiator,jpettet12,416,Bhutan,67
39,39,Roberto,,rwhickman13@cornell.edu,female,barrage,Saboteur,rmcmanaman13,124,Chile,62
40,40,Mathilda,Scintsbury,mscintsbury14@shutterfly.com,female,animate weapon,Pathfinder,mscintsbury14,429,Colombia,83
41,41,Bancroft,,bball15@ihg.com,female,arctic armour,Elementalist,bmarrington15,362,Nigeria,11
42,42,Bengt,Shory,bshory16@apple.com,female,barrage,Assassin,bshory16,173,Ivory Coast,48
43,43,Laina,,lscoyne17@independent.co.uk,female,barrage,Guardian,lennew17,364,Paraguay,1
44,44,,Citrine,jcitrine18@usnews.com,female,animate weapon,Juggernaut,jcitrine18,54,Mexico,72
45,45,,Kenforth,tkenforth19@printfriendly.com,female,arctic armour,Pathfinder,kkenforth19,312,Mauritania,20
46,46,Brigid,,bhardiman1a@wired.com,female,animate weapon,Berserker,bguisot1a,395,Taiwan,82
47,47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Slayer,gjerger1b,335,Myanmar,54
48,48,,Nenci,rnenci1c@cisco.com,female,barrage,Champion,jnenci1c,184,Poland,14
49,49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Champion,ppennycook1d,111,Madagascar,77
50,50,Niel,,ngorelli1e@digg.com,female,arctic armour,Trickster,nsouten1e,362,Germany,44
51,51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Elementalist,bpadwick1f,30,Uruguay,88
52,52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Slayer,jitzkin1g,283,Spain,89
53,53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Elementalist,cbusek1h,413,Svalbard and Jan Mayen,66
54,54,,,vwitter1i@163.com,female,barrage,Pathfinder,dbeatty1i,99,Myanmar,20
55,55,Christabella,Kem,ckem1j@aol.com,female,barrage,Pathfinder,ckem1j,365,Philippines,50
56,56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Guardian,pcavolini1k,90,Somalia,18
57,57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Saboteur,esage1l,397,Comoros,42
58,58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Pathfinder,pgrolle1m,46,Russia,73
59,59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Necromancer,cscutcheon1n,186,Chile,93
60,60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Chieftain,crawes1o,390,Republic of the Congo,53
61,61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Chieftain,pcaulcutt1p,144,Sierra Leone,61
62,62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Necromancer,fpinchen1q,441,Ghana,45
63,63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Inquisitor,gcamier1r,397,South Georgia and the South Sandwich Islands,22
64,64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Hierophant,jmeechan1s,310,Chad,78
65,65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Juggernaut,ztomson1t,54,Ethiopia,65
66,66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Inquisitor,hverrill1u,51,Latvia,9
67,67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Occultist,gspadaro1v,252,Albania,78
68,68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Occultist,gattwoul1w,273,Syria,74
69,69,,,vromi1x@sciencedaily.com,female,barrage,Guardian,csargint1x,105,Portugal,28
70,70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Occultist,elyst1y,392,Democratic Republic of the Congo,85
71,71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Berserker,wbetts1z,24,Lithuania,49
72,72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Saboteur,plysaght20,225,Comoros,81
73,73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Chieftain,fwroath21,284,Colombia,8
74,74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Guardian,rfarfoot22,32,Czech Republic,46
75,75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Elementalist,fcallander23,256,Bulgaria,90
76,76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Necromancer,hdavidov24,295,Yemen,22
77,77,Molli,,mhaps25@wp.com,female,barrage,Inquisitor,mgyves25,118,Mexico,40
78,78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Saboteur,aokielt26,50,Syria,69
79,79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Saboteur,smuino27,164,Colombia,53
80,80,Janenna,,jstihl28@furl.net,female,animate weapon,Raider,jseagar28,264,New Zealand,31
81,81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Gladiator,gbartolic29,423,Israel,45
82,82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Saboteur,spopov2a,325,Israel,72
83,83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Trickster,gelldred2b,297,Uganda,18
84,84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Hierophant,pkiledal2c,126,Finland,75
85,85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Assassin,egolthorpp2d,295,Guam,36
86,86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Ascendant,ybaynes2e,170,Bosnia and Herzegovina,66
87,87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Necromancer,crickard2f,139,Bhutan,87
88,88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Slayer,gfryd2g,262,Kazakhstan,27
89,89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Raider,rimesen2h,253,Cyprus,1
90,90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Champion,ldurdle2i,275,Thailand,20
91,91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Trickster,lspatari2j,298,Ivory Coast,82
92,92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Elementalist,dgouinlock2k,69,Saint Barthelemy,53
93,93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Gladiator,jmaccoll2l,6,Latvia,86
94,94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Raider,ckumar2m,54,Taiwan,57
95,95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Pathfinder,rlouisot2n,429,Micronesia,81
96,96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Slayer,cgobeau2o,373,Myanmar,8
97,97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Occultist,bagget2p,329,Guam,61
98,98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Necromancer,asutliff2q,53,Malaysia,39
99,99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Champion,vfindlow2r,182,Micronesia,50
100,100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Berserker,bbrandom2s,170,Belize,21
