index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Slayer,hverrill1u,51,Kenya,74
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Champion,gspadaro1v,252,Sweden,1
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Ascendant,gattwoul1w,273,Ivory Coast,25
69,,,vromi1x@sciencedaily.com,female,barrage,Pathfinder,csargint1x,105,Myanmar,83
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Gladiator,elyst1y,392,Portugal,64
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Assassin,wbetts1z,24,Dominican Republic,86
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Champion,plysaght20,225,Philippines,76
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Saboteur,fwroath21,284,Bahrain,47
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Assassin,rfarfoot22,32,Argentina,9
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Berserker,fcallander23,256,Vietnam,65
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Pathfinder,hdavidov24,295,Yemen,19
77,Molli,,mhaps25@wp.com,female,barrage,Hierophant,mgyves25,118,Djibouti,23
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Ascendant,aokielt26,50,Ghana,40
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Gladiator,smuino27,164,Cyprus,6
80,Janenna,,jstihl28@furl.net,female,animate weapon,Occultist,jseagar28,264,China,47
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Berserker,gbartolic29,423,Honduras,43
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Assassin,spopov2a,325,Bulgaria,97
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Chieftain,gelldred2b,297,Svalbard and Jan Mayen,97
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Juggernaut,pkiledal2c,126,Estonia,51
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Occultist,egolthorpp2d,295,Germany,43
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Slayer,ybaynes2e,170,Jamaica,37
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Ascendant,crickard2f,139,Zambia,33
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Gladiator,gfryd2g,262,Afghanistan,44
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Guardian,rimesen2h,253,Canada,96
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Saboteur,ldurdle2i,275,Lithuania,35
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Elementalist,lspatari2j,298,Italy,62
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Guardian,dgouinlock2k,69,Bahrain,74
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Pathfinder,jmaccoll2l,6,Yemen,82
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Necromancer,ckumar2m,54,Israel,22
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Gladiator,rlouisot2n,429,Paraguay,80
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Chieftain,cgobeau2o,373,Syria,86
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Occultist,bagget2p,329,Sweden,7
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Juggernaut,asutliff2q,53,Honduras,73
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Guardian,vfindlow2r,182,Kyrgyzstan,76
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Gladiator,bbrandom2s,170,Finland,35
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Chieftain,rprestner2t,342,Serbia,33
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Champion,stearney2u,358,Benin,71
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Deadeye,jcorben2v,13,Palestinian Territory,45
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Raider,gnarramore2w,330,Laos,33
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Deadeye,tupsale2x,72,Armenia,78
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Necromancer,pburr2y,450,South Korea,53
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Juggernaut,rlindblad2z,16,Estonia,71
108,Herman,,hbragg30@msn.com,male,barrage,Pathfinder,hhellyar30,113,Spain,54
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Gladiator,cpirdy31,245,Comoros,32
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Ascendant,pperillio32,400,Vanuatu,96
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Gladiator,eschooley33,371,Saint Barthelemy,13
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Raider,lgreeve34,284,Thailand,33
113,,Berston,cberston35@aboutads.info,male,barrage,Juggernaut,cberston35,176,New Zealand,93
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Deadeye,bserfati36,412,Czech Republic,46
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Gladiator,cpritty37,79,Marshall Islands,79
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Ascendant,rsaffrin38,272,Laos,95
117,Stesha,Della,sdella39@joomla.org,male,barrage,Slayer,sdella39,224,Argentina,6
118,Giles,,glopez3a@deviantart.com,male,barrage,Occultist,gmcilwraith3a,377,East Timor,17
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Juggernaut,hpeirce3b,224,Norway,18
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Hierophant,lingreda3c,422,Japan,23
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Hierophant,aschwaiger3d,55,Sweden,3
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Occultist,spownall3e,12,Mongolia,23
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Hierophant,mbackhurst3f,229,Djibouti,35
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Berserker,ckillock3g,268,Mozambique,28
125,Conni,,cartois3h@intel.com,male,barrage,Deadeye,cwithers3h,425,Poland,47
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Chieftain,gmerriton3i,231,Kyrgyzstan,26
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Trickster,twaddilove3j,251,Namibia,36
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Ascendant,mveeler3k,167,Italy,59
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Ascendant,rshapera3l,359,Norway,7
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Pathfinder,hruddell3m,143,Nicaragua,12
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Juggernaut,spovah3n,316,North Korea,74
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Slayer,lmiddlebrook3o,204,Somalia,98
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Guardian,jmetheringham3p,59,Marshall Islands,60
134,,,kteresi3q@plala.or.jp,male,animate weapon,Deadeye,aknightsbridge3q,343,Sweden,96
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Deadeye,ybedboro3r,312,Ukraine,21
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Elementalist,dthorwarth3s,13,Jamaica,29
137,Lars,,lallison3t@diigo.com,male,animate weapon,Raider,lplante3t,376,Palestinian Territory,79
138,,,ctakis3u@ca.gov,male,barrage,Hierophant,wmorfey3u,326,Belarus,80
139,,,jeadmead3v@sciencedaily.com,male,barrage,Occultist,tfoux3v,166,Sudan,62
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Necromancer,crings3w,388,Bolivia,46
141,Merrick,Gason,mgason3x@163.com,male,barrage,Gladiator,mgason3x,51,Philippines,5
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Occultist,bkabos3y,44,Greece,74
143,Marie,,mdybell3z@weather.com,male,animate weapon,Elementalist,mvertigan3z,95,Ethiopia,49
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Juggernaut,ehultberg40,231,Nigeria,62
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Guardian,cfaherty41,149,Argentina,6
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Occultist,asharper42,102,Japan,12
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Deadeye,sbaldacchino43,219,Colombia,86
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Chieftain,mnowak44,423,Sri Lanka,44
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Deadeye,bcleynaert45,386,Kazakhstan,93
150,Florie,,flampl46@smh.com.au,male,arctic armour,Ascendant,fgrewer46,392,North Korea,35
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Ascendant,rbarnaclough47,327,Somalia,53
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Assassin,cnorthleigh48,401,Egypt,25
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Hierophant,aheinig49,142,Syria,55
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Elementalist,mkinney4a,424,Greece,29
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Slayer,amoynihan4b,403,Chile,14
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Ascendant,vroadknight4c,17,Sudan,65
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Elementalist,ihankey4d,313,South Africa,98
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Inquisitor,delan4e,325,Argentina,86
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Hierophant,dscruby4f,89,Bulgaria,16
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Ascendant,hfinlaison4g,190,Norway,85
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Inquisitor,balenshev4h,322,China,42
162,Mariel,,mashurst4i@icio.us,male,barrage,Hierophant,mkrystof4i,184,Nigeria,73
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Deadeye,cwarlowe4j,398,Niger,27
164,Mabelle,,mcotelard4k@51.la,male,barrage,Slayer,mglavias4k,255,Honduras,5
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Inquisitor,wollenbuttel4l,301,Tanzania,13
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Raider,helcy4m,90,Russia,28
167,Cam,,chellyer4n@about.com,male,animate weapon,Inquisitor,cnickless4n,328,Republic of the Congo,58
168,Porter,,pbodocs4o@netlog.com,male,barrage,Gladiator,ppetrozzi4o,246,South Africa,75
169,Trenna,,tbownass4p@1und1.de,male,barrage,Deadeye,tgherardini4p,186,Djibouti,46
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Necromancer,dbeckensall4q,223,Austria,78
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Guardian,yallebone4r,365,Denmark,81
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Necromancer,alowndes4s,162,Guam,84
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Gladiator,yallabarton4t,272,Niger,91
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Raider,cosorio4u,424,Jamaica,4
175,Antonella,,acote4v@behance.net,male,barrage,Raider,agreenalf4v,273,Canada,51
176,Joya,,jluna4w@example.com,male,barrage,Occultist,jbougen4w,116,Cameroon,16
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Raider,tdanovich4x,50,New Caledonia,89
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Guardian,fsalkild4y,251,Nigeria,72
179,,,gsidry4z@comsenz.com,male,barrage,Hierophant,jtripean4z,135,Uganda,99
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Chieftain,lpoulsum50,79,Bahrain,30
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Slayer,areignard51,167,Bangladesh,71
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Saboteur,idoggett52,30,Democratic Republic of the Congo,54
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Deadeye,aettles53,129,Guam,67
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Deadeye,vpinkie54,54,Uzbekistan,18
185,,,krosin55@wikispaces.com,male,arctic armour,Trickster,bblockley55,210,North Korea,92
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Saboteur,ngleasane56,66,Uganda,2
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Guardian,gwaryk57,392,Chad,12
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Slayer,sdesimoni58,310,Ecuador,85
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Champion,cdavenhall59,308,Bhutan,81
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Raider,tropkins5a,22,Bahrain,73
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Raider,aschubart5b,44,Mozambique,88
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Necromancer,mmcnickle5c,170,Vietnam,32
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Berserker,kangeau5d,347,Guam,4
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Saboteur,hdeplacido5e,401,Luxembourg,35
195,,,eandrioni5f@soup.io,male,arctic armour,Gladiator,nlovegrove5f,58,Macedonia,95
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Berserker,fnorsister5g,316,Guam,3
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Elementalist,iemmott5h,352,Zimbabwe,49
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Deadeye,skneesha5i,206,Mozambique,74
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Saboteur,tsoonhouse5j,397,Nepal,99
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Champion,zdepietri5k,220,Ireland,42
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Necromancer,cticehurst5l,120,El Salvador,62
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Ascendant,jdigiacomettino5m,7,Bulgaria,20
203,,,sgiffon5n@skyrock.com,male,barrage,Ascendant,alinstead5n,285,Bhutan,73
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Pathfinder,pgreensitt5o,191,Senegal,88
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Saboteur,ahamber5p,421,Italy,88
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Hierophant,aseabourne5q,362,Somalia,16
207,Florenza,,flutton5r@ucla.edu,male,barrage,Berserker,fharte5r,60,Ecuador,21
208,Bank,,bwinnett5s@comcast.net,male,barrage,Gladiator,bmccorley5s,98,Czech Republic,90
209,Lilith,,lreedie5t@ehow.com,male,barrage,Juggernaut,lviger5t,187,Mexico,9
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Assassin,rbraz5u,350,Honduras,85
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Deadeye,esaur5v,161,Norway,63
212,Markos,,mfassmann5w@lulu.com,male,barrage,Guardian,mzambonini5w,266,Malaysia,88
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Raider,mfeely5x,398,Paraguay,84
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Assassin,lbeaty5y,144,Bangladesh,35
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Saboteur,cnorthcote5z,221,Armenia,79
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Raider,tvallintine60,300,Guam,9
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Elementalist,lsedgemond61,20,Djibouti,71
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Ascendant,aisacq62,269,Bahrain,19
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Guardian,hdallyn63,325,Germany,70
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Saboteur,trickets64,118,Italy,39
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Juggernaut,csummerill65,45,Sudan,95
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Assassin,gleist66,285,Djibouti,58
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Ascendant,edeathridge67,405,Kuwait,12
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Chieftain,vransbury68,355,Madagascar,14
225,,Seman,eseman69@newyorker.com,male,barrage,Berserker,dseman69,259,Netherlands,67
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Slayer,kcristofolo6a,389,Egypt,54
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Trickster,gmaccarlich6b,220,Iraq,1
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Berserker,dingleby6c,262,East Timor,76
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Berserker,eprest6d,305,Tanzania,94
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Champion,nbenedettini6e,80,Chile,57
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Chieftain,dternault6f,124,South Sudan,35
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Champion,nmurison6g,184,Syria,9
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Hierophant,kstanyforth6h,349,Peru,70
234,Abdul,,aleahey6i@free.fr,male,barrage,Deadeye,agenery6i,142,Zimbabwe,9
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Trickster,ptinklin6j,108,Macedonia,83
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Champion,ulambis6k,140,Sudan,3
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Slayer,kmartugin6l,172,Nigeria,32
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Chieftain,jmackowle6m,279,Moldova,93
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Guardian,jgroveham6n,13,Marshall Islands,61
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Inquisitor,achaucer6o,330,Bahrain,29
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Hierophant,fbernholt6p,235,Latvia,22
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Deadeye,jscarlan6q,307,Ukraine,35
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Deadeye,bnewvell6r,163,Malta,47
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Slayer,fcrane6s,200,Jamaica,95
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Trickster,kwinchurst6t,202,Egypt,65
246,,,jnutty6u@foxnews.com,male,barrage,Necromancer,nbasire6u,1,Moldova,94
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Trickster,pblodg6v,409,Serbia,34
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Pathfinder,rdenisevich6w,182,Argentina,19
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Raider,vlambird6x,124,Mongolia,72
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Chieftain,gkleyn6y,391,Haiti,56
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Occultist,mauton6z,16,Zambia,61
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Slayer,agodmar70,58,Ghana,6
253,Marybeth,,mmelly71@apple.com,male,barrage,Guardian,mmcquillan71,122,Somalia,84
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Inquisitor,rfanton72,66,Madagascar,26
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Slayer,vwestney73,140,Bulgaria,47
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Juggernaut,mvillalta74,353,Comoros,79
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Gladiator,lstockwell75,292,Norway,22
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Hierophant,sende76,394,Ireland,40
259,Jens,Boadby,jboadby77@gnu.org,male,barrage,Pathfinder,jboadby77,444,Sri Lanka,87
260,Sheba,Heenan,sheenan78@europa.eu,male,barrage,Trickster,sheenan78,312,Ghana,90
