index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
23,Sheela,,sredfearnn@nationalgeographic.com,female,arctic armour,Guardian,selkingtonn,148,Jamaica,63
24,Selma,Alven,salveno@themeforest.net,female,animate weapon,Deadeye,salveno,384,Kazakhstan,88
25,Magdalen,Kennaird,mkennairdp@mail.ru,female,arctic armour,Juggernaut,mkennairdp,264,Norway,94
26,Ilene,Metheringham,imetheringhamq@domainmarket.com,female,barrage,Deadeye,imetheringhamq,434,Paraguay,22
27,Karlene,Bezemer,kbezemerr@digg.com,female,animate weapon,Guardian,kbezemerr,44,East Timor,42
28,,Kearns,jkearnss@amazon.com,female,barrage,Trickster,skearnss,59,Serbia,40
29,Hendrik,Baterip,hbateript@google.cn,female,arctic armour,Assassin,hbateript,347,France,87
30,Daile,Qusklay,dqusklayu@chicagotribune.com,female,arctic armour,Berserker,dqusklayu,103,South Korea,22
31,Jeanna,,jwhearv@163.com,female,barrage,Necromancer,jbainesv,228,Palestinian Territory,62
32,Rosamund,Matelaitis,rmatelaitisw@webeden.co.uk,female,animate weapon,Raider,rmatelaitisw,322,Yemen,43
33,Celia,Fellenor,cfellenorx@nps.gov,female,barrage,Juggernaut,cfellenorx,133,Azerbaijan,72
34,Dacey,,dcassiey@ihg.com,female,barrage,Necromancer,dbrienty,333,Saint Barthelemy,48
35,Eben,,ecavanz@t.co,female,arctic armour,Assassin,evanderhoevenz,390,Dominican Republic,15
36,Mordy,Shelly,mshelly10@wufoo.com,female,animate weapon,Trickster,mshelly10,60,Bulgaria,25
37,Brook,Severwright,bseverwright11@constantcontact.com,female,arctic armour,Chieftain,bseverwright11,214,Bosnia and Herzegovina,80
38,Jacquette,Pettet,jpettet12@shinystat.com,female,arctic armour,Champion,jpettet12,416,Nepal,61
39,Roberto,,rwhickman13@cornell.edu,female,barrage,Champion,rmcmanaman13,124,Senegal,80
40,Mathilda,Scintsbury,mscintsbury14@shutterfly.com,female,animate weapon,Slayer,mscintsbury14,429,Moldova,64
41,Bancroft,,bball15@ihg.com,female,arctic armour,Inquisitor,bmarrington15,362,Morocco,93
42,Bengt,Shory,bshory16@apple.com,female,barrage,Guardian,bshory16,173,Dominican Republic,59
43,Laina,,lscoyne17@independent.co.uk,female,barrage,Assassin,lennew17,364,Philippines,52
44,,Citrine,jcitrine18@usnews.com,female,animate weapon,Hierophant,jcitrine18,54,Uganda,12
45,,Kenforth,tkenforth19@printfriendly.com,female,arctic armour,Pathfinder,kkenforth19,312,Germany,5
46,Brigid,,bhardiman1a@wired.com,female,animate weapon,Guardian,bguisot1a,395,Argentina,14
47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Pathfinder,gjerger1b,335,Albania,44
48,,Nenci,rnenci1c@cisco.com,female,barrage,Saboteur,jnenci1c,184,France,37
49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Elementalist,ppennycook1d,111,Eritrea,20
50,Niel,,ngorelli1e@digg.com,female,arctic armour,Deadeye,nsouten1e,362,Zimbabwe,16
51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Occultist,bpadwick1f,30,Azerbaijan,5
52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Juggernaut,jitzkin1g,283,Taiwan,54
53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Raider,cbusek1h,413,Pakistan,24
54,,,vwitter1i@163.com,female,barrage,Elementalist,dbeatty1i,99,Kosovo,48
55,Christabella,Kem,ckem1j@aol.com,female,barrage,Hierophant,ckem1j,365,Palestinian Territory,73
56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Chieftain,pcavolini1k,90,Saint Barthelemy,96
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Elementalist,esage1l,397,Nicaragua,34
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Guardian,pgrolle1m,46,Mexico,75
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Saboteur,cscutcheon1n,186,Kuwait,38
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Juggernaut,crawes1o,390,South Africa,99
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Inquisitor,pcaulcutt1p,144,Nigeria,33
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Slayer,fpinchen1q,441,Honduras,35
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Berserker,gcamier1r,397,France,5
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Trickster,jmeechan1s,310,Guam,32
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Gladiator,ztomson1t,54,Dominican Republic,58
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Slayer,hverrill1u,51,Comoros,28
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Guardian,gspadaro1v,252,East Timor,57
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Champion,gattwoul1w,273,Germany,47
69,,,vromi1x@sciencedaily.com,female,barrage,Elementalist,csargint1x,105,Benin,87
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Chieftain,elyst1y,392,Spain,9
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Elementalist,wbetts1z,24,Guatemala,46
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Hierophant,plysaght20,225,Sri Lanka,71
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Berserker,fwroath21,284,Russia,17
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Elementalist,rfarfoot22,32,Ukraine,88
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Champion,fcallander23,256,Sierra Leone,60
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Trickster,hdavidov24,295,Poland,79
77,Molli,,mhaps25@wp.com,female,barrage,Chieftain,mgyves25,118,Italy,90
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Chieftain,aokielt26,50,Sweden,4
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Trickster,smuino27,164,Iran,12
80,Janenna,,jstihl28@furl.net,female,animate weapon,Saboteur,jseagar28,264,Pakistan,29
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Saboteur,gbartolic29,423,Uzbekistan,86
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Assassin,spopov2a,325,Dominican Republic,91
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Saboteur,gelldred2b,297,Haiti,34
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Gladiator,pkiledal2c,126,Kyrgyzstan,7
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Ascendant,egolthorpp2d,295,Ethiopia,91
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Raider,ybaynes2e,170,Mexico,77
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Slayer,crickard2f,139,Poland,58
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Berserker,gfryd2g,262,Dominican Republic,42
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Saboteur,rimesen2h,253,Croatia,67
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Occultist,ldurdle2i,275,Senegal,61
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Saboteur,lspatari2j,298,Iran,66
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Berserker,dgouinlock2k,69,Niger,90
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Slayer,jmaccoll2l,6,Comoros,28
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Saboteur,ckumar2m,54,Sierra Leone,39
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Juggernaut,rlouisot2n,429,Brazil,51
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Gladiator,cgobeau2o,373,South Georgia and the South Sandwich Islands,18
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Raider,bagget2p,329,Indonesia,28
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Chieftain,asutliff2q,53,Benin,79
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Pathfinder,vfindlow2r,182,Peru,14
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Raider,bbrandom2s,170,Cameroon,16
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Juggernaut,rprestner2t,342,Somalia,72
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Necromancer,stearney2u,358,Sierra Leone,20
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Raider,jcorben2v,13,Estonia,69
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Hierophant,gnarramore2w,330,Sri Lanka,16
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Berserker,tupsale2x,72,Haiti,62
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Hierophant,pburr2y,450,Venezuela,97
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Slayer,rlindblad2z,16,Latvia,97
108,Herman,,hbragg30@msn.com,male,barrage,Elementalist,hhellyar30,113,Saint Barthelemy,5
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Pathfinder,cpirdy31,245,Ukraine,2
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Deadeye,pperillio32,400,Niger,87
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Pathfinder,eschooley33,371,Brazil,59
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Berserker,lgreeve34,284,Moldova,27
113,,Berston,cberston35@aboutads.info,male,barrage,Champion,cberston35,176,Azerbaijan,20
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Chieftain,bserfati36,412,Zimbabwe,86
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Slayer,cpritty37,79,Czech Republic,48
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Guardian,rsaffrin38,272,Laos,82
117,Stesha,Della,sdella39@joomla.org,male,barrage,Raider,sdella39,224,Syria,35
118,Giles,,glopez3a@deviantart.com,male,barrage,Chieftain,gmcilwraith3a,377,Jordan,27
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Inquisitor,hpeirce3b,224,Bosnia and Herzegovina,13
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Juggernaut,lingreda3c,422,Argentina,48
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Juggernaut,aschwaiger3d,55,Austria,5
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Slayer,spownall3e,12,Haiti,64
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Raider,mbackhurst3f,229,Albania,87
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Elementalist,ckillock3g,268,South Korea,20
125,Conni,,cartois3h@intel.com,male,barrage,Raider,cwithers3h,425,Uzbekistan,18
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Gladiator,gmerriton3i,231,Zambia,97
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Trickster,twaddilove3j,251,Kyrgyzstan,24
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Juggernaut,mveeler3k,167,South Africa,35
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Slayer,rshapera3l,359,Brazil,56
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Champion,hruddell3m,143,Senegal,54
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Hierophant,spovah3n,316,Djibouti,59
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Trickster,lmiddlebrook3o,204,Austria,97
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Ascendant,jmetheringham3p,59,Kuwait,1
134,,,kteresi3q@plala.or.jp,male,animate weapon,Slayer,aknightsbridge3q,343,Germany,89
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Champion,ybedboro3r,312,Czech Republic,11
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Gladiator,dthorwarth3s,13,Albania,40
137,Lars,,lallison3t@diigo.com,male,animate weapon,Chieftain,lplante3t,376,Benin,25
138,,,ctakis3u@ca.gov,male,barrage,Guardian,wmorfey3u,326,Tajikistan,83
139,,,jeadmead3v@sciencedaily.com,male,barrage,Necromancer,tfoux3v,166,Uganda,30
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Pathfinder,crings3w,388,United States,15
141,Merrick,Gason,mgason3x@163.com,male,barrage,Occultist,mgason3x,51,Senegal,86
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Juggernaut,bkabos3y,44,Uganda,14
143,Marie,,mdybell3z@weather.com,male,animate weapon,Elementalist,mvertigan3z,95,Guatemala,31
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Necromancer,ehultberg40,231,Moldova,7
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Ascendant,cfaherty41,149,Denmark,88
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Ascendant,asharper42,102,Niger,2
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Necromancer,sbaldacchino43,219,Nepal,16
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Slayer,mnowak44,423,Croatia,2
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Inquisitor,bcleynaert45,386,Philippines,88
150,Florie,,flampl46@smh.com.au,male,arctic armour,Saboteur,fgrewer46,392,Nepal,97
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Juggernaut,rbarnaclough47,327,Saint Barthelemy,37
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Saboteur,cnorthleigh48,401,South Africa,49
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Ascendant,aheinig49,142,Belize,52
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Chieftain,mkinney4a,424,Ecuador,28
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Gladiator,amoynihan4b,403,Vietnam,3
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Pathfinder,vroadknight4c,17,Marshall Islands,17
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Ascendant,ihankey4d,313,Dominican Republic,90
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Hierophant,delan4e,325,New Caledonia,57
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Berserker,dscruby4f,89,Germany,51
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Berserker,hfinlaison4g,190,Bolivia,81
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Necromancer,balenshev4h,322,Israel,23
162,Mariel,,mashurst4i@icio.us,male,barrage,Slayer,mkrystof4i,184,Jamaica,90
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Inquisitor,cwarlowe4j,398,Azerbaijan,44
164,Mabelle,,mcotelard4k@51.la,male,barrage,Deadeye,mglavias4k,255,Uganda,12
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Deadeye,wollenbuttel4l,301,Canada,45
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Trickster,helcy4m,90,South Korea,38
167,Cam,,chellyer4n@about.com,male,animate weapon,Berserker,cnickless4n,328,Sudan,51
168,Porter,,pbodocs4o@netlog.com,male,barrage,Assassin,ppetrozzi4o,246,Bahrain,34
169,Trenna,,tbownass4p@1und1.de,male,barrage,Saboteur,tgherardini4p,186,Kenya,80
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Juggernaut,dbeckensall4q,223,Kazakhstan,43
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Berserker,yallebone4r,365,Myanmar,57
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Deadeye,alowndes4s,162,Svalbard and Jan Mayen,33
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Champion,yallabarton4t,272,Philippines,64
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Slayer,cosorio4u,424,Japan,42
175,Antonella,,acote4v@behance.net,male,barrage,Pathfinder,agreenalf4v,273,Laos,71
176,Joya,,jluna4w@example.com,male,barrage,Occultist,jbougen4w,116,East Timor,32
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Gladiator,tdanovich4x,50,Guam,45
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Occultist,fsalkild4y,251,South Korea,26
179,,,gsidry4z@comsenz.com,male,barrage,Trickster,jtripean4z,135,Micronesia,20
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Guardian,lpoulsum50,79,Palestinian Territory,88
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Champion,areignard51,167,Lithuania,78
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Chieftain,idoggett52,30,Democratic Republic of the Congo,64
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Slayer,aettles53,129,Venezuela,13
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Berserker,vpinkie54,54,Myanmar,46
185,,,krosin55@wikispaces.com,male,arctic armour,Necromancer,bblockley55,210,Philippines,15
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Elementalist,ngleasane56,66,Moldova,88
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Juggernaut,gwaryk57,392,Belize,27
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Juggernaut,sdesimoni58,310,Pakistan,83
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Slayer,cdavenhall59,308,Nicaragua,72
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Trickster,tropkins5a,22,Thailand,72
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Deadeye,aschubart5b,44,Kazakhstan,38
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Occultist,mmcnickle5c,170,Tajikistan,80
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Berserker,kangeau5d,347,Poland,96
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Berserker,hdeplacido5e,401,Cyprus,2
195,,,eandrioni5f@soup.io,male,arctic armour,Hierophant,nlovegrove5f,58,Latvia,9
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Berserker,fnorsister5g,316,Croatia,64
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Assassin,iemmott5h,352,Croatia,40
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Saboteur,skneesha5i,206,Ivory Coast,36
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Pathfinder,tsoonhouse5j,397,Afghanistan,41
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Necromancer,zdepietri5k,220,Vanuatu,71
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Guardian,cticehurst5l,120,New Caledonia,82
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Deadeye,jdigiacomettino5m,7,South Africa,94
203,,,sgiffon5n@skyrock.com,male,barrage,Guardian,alinstead5n,285,Kenya,18
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Hierophant,pgreensitt5o,191,Croatia,41
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Slayer,ahamber5p,421,Cyprus,49
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Juggernaut,aseabourne5q,362,Albania,57
207,Florenza,,flutton5r@ucla.edu,male,barrage,Saboteur,fharte5r,60,Bhutan,32
208,Bank,,bwinnett5s@comcast.net,male,barrage,Elementalist,bmccorley5s,98,Russia,35
209,Lilith,,lreedie5t@ehow.com,male,barrage,Champion,lviger5t,187,Syria,50
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Gladiator,rbraz5u,350,Japan,55
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Gladiator,esaur5v,161,France,92
212,Markos,,mfassmann5w@lulu.com,male,barrage,Raider,mzambonini5w,266,Germany,65
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Gladiator,mfeely5x,398,Moldova,21
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Slayer,lbeaty5y,144,Taiwan,7
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Raider,cnorthcote5z,221,New Caledonia,3
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Saboteur,tvallintine60,300,Palestinian Territory,35
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Inquisitor,lsedgemond61,20,Svalbard and Jan Mayen,2
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Necromancer,aisacq62,269,Bolivia,20
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Hierophant,hdallyn63,325,Mexico,99
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Gladiator,trickets64,118,Peru,3
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Champion,csummerill65,45,Zambia,62
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Necromancer,gleist66,285,Mozambique,15
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Guardian,edeathridge67,405,Croatia,56
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Pathfinder,vransbury68,355,Armenia,66
225,,Seman,eseman69@newyorker.com,male,barrage,Slayer,dseman69,259,Albania,17
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Necromancer,kcristofolo6a,389,Colombia,14
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Inquisitor,gmaccarlich6b,220,Laos,12
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Champion,dingleby6c,262,El Salvador,56
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Juggernaut,eprest6d,305,Peru,32
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Gladiator,nbenedettini6e,80,Estonia,85
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Occultist,dternault6f,124,Syria,91
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Assassin,nmurison6g,184,Germany,65
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Elementalist,kstanyforth6h,349,Malaysia,70
234,Abdul,,aleahey6i@free.fr,male,barrage,Trickster,agenery6i,142,Bolivia,92
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Ascendant,ptinklin6j,108,Nigeria,80
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Raider,ulambis6k,140,Ethiopia,44
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Raider,kmartugin6l,172,Paraguay,35
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Gladiator,jmackowle6m,279,Moldova,27
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Elementalist,jgroveham6n,13,Ethiopia,62
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Slayer,achaucer6o,330,Mozambique,16
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Inquisitor,fbernholt6p,235,Ukraine,45
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Guardian,jscarlan6q,307,Finland,80
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Trickster,bnewvell6r,163,China,43
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Champion,fcrane6s,200,Sweden,24
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Elementalist,kwinchurst6t,202,Senegal,61
246,,,jnutty6u@foxnews.com,male,barrage,Necromancer,nbasire6u,1,Jamaica,92
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Juggernaut,pblodg6v,409,Cyprus,86
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Deadeye,rdenisevich6w,182,Sudan,11
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Hierophant,vlambird6x,124,New Zealand,94
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Chieftain,gkleyn6y,391,Djibouti,69
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Ascendant,mauton6z,16,Zimbabwe,33
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Assassin,agodmar70,58,Ukraine,73
253,Marybeth,,mmelly71@apple.com,male,barrage,Elementalist,mmcquillan71,122,Poland,23
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Guardian,rfanton72,66,Niger,54
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Juggernaut,vwestney73,140,Syria,31
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Berserker,mvillalta74,353,Macedonia,92
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Ascendant,lstockwell75,292,Croatia,95
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Inquisitor,sende76,394,Italy,4
