index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Saboteur,gattwoul1w,273,Syria,10
69,,,vromi1x@sciencedaily.com,female,barrage,Hierophant,csargint1x,105,Jamaica,43
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Gladiator,elyst1y,392,Thailand,97
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Assassin,wbetts1z,24,Israel,68
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Ascendant,plysaght20,225,Iraq,33
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Elementalist,fwroath21,284,Bulgaria,7
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Trickster,rfarfoot22,32,Brazil,65
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Gladiator,fcallander23,256,Chile,59
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Gladiator,hdavidov24,295,Malta,8
77,Molli,,mhaps25@wp.com,female,barrage,Trickster,mgyves25,118,Benin,48
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Trickster,aokielt26,50,Portugal,53
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Occultist,smuino27,164,Iran,26
80,Janenna,,jstihl28@furl.net,female,animate weapon,Occultist,jseagar28,264,Mauritania,83
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Pathfinder,gbartolic29,423,Palestinian Territory,53
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Berserker,spopov2a,325,Marshall Islands,20
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Assassin,gelldred2b,297,Colombia,2
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Slayer,pkiledal2c,126,Argentina,57
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Champion,egolthorpp2d,295,Nicaragua,54
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Hierophant,ybaynes2e,170,Portugal,94
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Hierophant,crickard2f,139,Belarus,52
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Trickster,gfryd2g,262,Kazakhstan,79
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Juggernaut,rimesen2h,253,Egypt,82
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Raider,ldurdle2i,275,Israel,98
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Berserker,lspatari2j,298,Uruguay,19
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Saboteur,dgouinlock2k,69,Sri Lanka,38
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Pathfinder,jmaccoll2l,6,Kosovo,6
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Juggernaut,ckumar2m,54,Greece,78
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Juggernaut,rlouisot2n,429,Zimbabwe,88
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Chieftain,cgobeau2o,373,Somalia,50
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Juggernaut,bagget2p,329,South Georgia and the South Sandwich Islands,45
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Inquisitor,asutliff2q,53,Nigeria,49
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Inquisitor,vfindlow2r,182,Jamaica,99
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Pathfinder,bbrandom2s,170,Uganda,49
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Elementalist,rprestner2t,342,Vietnam,79
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Guardian,stearney2u,358,Guam,81
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Chieftain,jcorben2v,13,Djibouti,75
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Assassin,gnarramore2w,330,Chad,4
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Saboteur,tupsale2x,72,Kosovo,48
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Trickster,pburr2y,450,South Africa,61
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Occultist,rlindblad2z,16,Lithuania,65
108,Herman,,hbragg30@msn.com,male,barrage,Necromancer,hhellyar30,113,Albania,36
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Deadeye,cpirdy31,245,Svalbard and Jan Mayen,47
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Chieftain,pperillio32,400,Slovenia,48
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Slayer,eschooley33,371,Norway,68
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Trickster,lgreeve34,284,Czech Republic,73
113,,Berston,cberston35@aboutads.info,male,barrage,Slayer,cberston35,176,Argentina,59
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Chieftain,bserfati36,412,Venezuela,33
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Assassin,cpritty37,79,Estonia,67
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Guardian,rsaffrin38,272,Ecuador,53
117,Stesha,Della,sdella39@joomla.org,male,barrage,Deadeye,sdella39,224,Belarus,93
118,Giles,,glopez3a@deviantart.com,male,barrage,Saboteur,gmcilwraith3a,377,Kosovo,35
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Hierophant,hpeirce3b,224,Sierra Leone,88
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Gladiator,lingreda3c,422,Mauritania,19
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Deadeye,aschwaiger3d,55,China,20
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Saboteur,spownall3e,12,Uganda,44
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Trickster,mbackhurst3f,229,Ethiopia,19
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Guardian,ckillock3g,268,Czech Republic,56
125,Conni,,cartois3h@intel.com,male,barrage,Slayer,cwithers3h,425,Uruguay,40
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Assassin,gmerriton3i,231,Marshall Islands,25
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Berserker,twaddilove3j,251,Azerbaijan,4
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Saboteur,mveeler3k,167,Vietnam,52
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Occultist,rshapera3l,359,Mozambique,84
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Inquisitor,hruddell3m,143,Vietnam,30
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Occultist,spovah3n,316,United States,58
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Necromancer,lmiddlebrook3o,204,Netherlands,30
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Chieftain,jmetheringham3p,59,South Sudan,26
134,,,kteresi3q@plala.or.jp,male,animate weapon,Inquisitor,aknightsbridge3q,343,Macedonia,46
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Slayer,ybedboro3r,312,Ireland,10
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Saboteur,dthorwarth3s,13,South Africa,9
137,Lars,,lallison3t@diigo.com,male,animate weapon,Champion,lplante3t,376,Namibia,33
138,,,ctakis3u@ca.gov,male,barrage,Inquisitor,wmorfey3u,326,Bahrain,88
139,,,jeadmead3v@sciencedaily.com,male,barrage,Ascendant,tfoux3v,166,Vietnam,8
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Occultist,crings3w,388,Myanmar,16
141,Merrick,Gason,mgason3x@163.com,male,barrage,Hierophant,mgason3x,51,Bolivia,64
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Pathfinder,bkabos3y,44,Bhutan,15
143,Marie,,mdybell3z@weather.com,male,animate weapon,Gladiator,mvertigan3z,95,Nicaragua,97
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Gladiator,ehultberg40,231,Namibia,34
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Saboteur,cfaherty41,149,Bolivia,80
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Deadeye,asharper42,102,Thailand,62
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Ascendant,sbaldacchino43,219,Belarus,15
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Inquisitor,mnowak44,423,Sudan,17
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Chieftain,bcleynaert45,386,Djibouti,80
150,Florie,,flampl46@smh.com.au,male,arctic armour,Deadeye,fgrewer46,392,Kazakhstan,42
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Juggernaut,rbarnaclough47,327,Bahrain,16
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Slayer,cnorthleigh48,401,Iraq,29
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Occultist,aheinig49,142,Azerbaijan,35
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Elementalist,mkinney4a,424,Mexico,98
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Slayer,amoynihan4b,403,Cyprus,54
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Occultist,vroadknight4c,17,Azerbaijan,42
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Ascendant,ihankey4d,313,Spain,8
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Juggernaut,delan4e,325,North Korea,11
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Ascendant,dscruby4f,89,Czech Republic,75
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Saboteur,hfinlaison4g,190,Zambia,7
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Pathfinder,balenshev4h,322,Kazakhstan,45
162,Mariel,,mashurst4i@icio.us,male,barrage,Deadeye,mkrystof4i,184,Iraq,49
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Elementalist,cwarlowe4j,398,Taiwan,27
164,Mabelle,,mcotelard4k@51.la,male,barrage,Raider,mglavias4k,255,Azerbaijan,87
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Berserker,wollenbuttel4l,301,Kazakhstan,13
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Inquisitor,helcy4m,90,Egypt,45
167,Cam,,chellyer4n@about.com,male,animate weapon,Inquisitor,cnickless4n,328,Israel,98
168,Porter,,pbodocs4o@netlog.com,male,barrage,Gladiator,ppetrozzi4o,246,New Caledonia,9
169,Trenna,,tbownass4p@1und1.de,male,barrage,Ascendant,tgherardini4p,186,Bolivia,90
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Slayer,dbeckensall4q,223,New Caledonia,26
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Assassin,yallebone4r,365,Senegal,86
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Juggernaut,alowndes4s,162,Zambia,76
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Deadeye,yallabarton4t,272,Peru,89
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Juggernaut,cosorio4u,424,Japan,15
175,Antonella,,acote4v@behance.net,male,barrage,Assassin,agreenalf4v,273,Svalbard and Jan Mayen,21
176,Joya,,jluna4w@example.com,male,barrage,Trickster,jbougen4w,116,Dominican Republic,84
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Guardian,tdanovich4x,50,Bhutan,46
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Hierophant,fsalkild4y,251,Uruguay,43
179,,,gsidry4z@comsenz.com,male,barrage,Assassin,jtripean4z,135,Myanmar,23
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Berserker,lpoulsum50,79,Saint Barthelemy,22
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Hierophant,areignard51,167,Ireland,76
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Pathfinder,idoggett52,30,Iran,57
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Occultist,aettles53,129,Zimbabwe,93
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Assassin,vpinkie54,54,Ireland,45
185,,,krosin55@wikispaces.com,male,arctic armour,Guardian,bblockley55,210,Latvia,5
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Hierophant,ngleasane56,66,Kazakhstan,91
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Slayer,gwaryk57,392,El Salvador,98
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Assassin,sdesimoni58,310,Czech Republic,29
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Berserker,cdavenhall59,308,Zimbabwe,45
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Champion,tropkins5a,22,Argentina,17
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Hierophant,aschubart5b,44,Paraguay,59
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Inquisitor,mmcnickle5c,170,China,8
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Chieftain,kangeau5d,347,Italy,90
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Guardian,hdeplacido5e,401,Cameroon,39
195,,,eandrioni5f@soup.io,male,arctic armour,Necromancer,nlovegrove5f,58,Peru,15
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Necromancer,fnorsister5g,316,Bosnia and Herzegovina,72
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Berserker,iemmott5h,352,South Georgia and the South Sandwich Islands,84
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Pathfinder,skneesha5i,206,Belarus,80
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Assassin,tsoonhouse5j,397,Zambia,30
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Champion,zdepietri5k,220,Luxembourg,85
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Raider,cticehurst5l,120,Vietnam,60
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Necromancer,jdigiacomettino5m,7,Morocco,45
203,,,sgiffon5n@skyrock.com,male,barrage,Occultist,alinstead5n,285,Bulgaria,13
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Necromancer,pgreensitt5o,191,Sri Lanka,8
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Raider,ahamber5p,421,Somalia,26
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Guardian,aseabourne5q,362,Bangladesh,74
207,Florenza,,flutton5r@ucla.edu,male,barrage,Guardian,fharte5r,60,Zambia,67
208,Bank,,bwinnett5s@comcast.net,male,barrage,Gladiator,bmccorley5s,98,Saint Barthelemy,68
209,Lilith,,lreedie5t@ehow.com,male,barrage,Gladiator,lviger5t,187,Senegal,77
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Pathfinder,rbraz5u,350,Tajikistan,70
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Champion,esaur5v,161,United States,78
212,Markos,,mfassmann5w@lulu.com,male,barrage,Ascendant,mzambonini5w,266,Belarus,85
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Saboteur,mfeely5x,398,South Sudan,47
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Assassin,lbeaty5y,144,East Timor,36
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Inquisitor,cnorthcote5z,221,South Georgia and the South Sandwich Islands,37
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Deadeye,tvallintine60,300,Moldova,6
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Juggernaut,lsedgemond61,20,South Georgia and the South Sandwich Islands,86
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Champion,aisacq62,269,Marshall Islands,79
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Berserker,hdallyn63,325,Mozambique,4
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Necromancer,trickets64,118,Uruguay,69
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Juggernaut,csummerill65,45,Vanuatu,80
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Trickster,gleist66,285,Sri Lanka,22
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Trickster,edeathridge67,405,Czech Republic,66
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Chieftain,vransbury68,355,Chile,62
225,,Seman,eseman69@newyorker.com,male,barrage,Guardian,dseman69,259,Nigeria,60
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Ascendant,kcristofolo6a,389,Democratic Republic of the Congo,57
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Necromancer,gmaccarlich6b,220,El Salvador,79
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Chieftain,dingleby6c,262,Greece,89
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Raider,eprest6d,305,Greece,59
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Champion,nbenedettini6e,80,Micronesia,22
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Deadeye,dternault6f,124,Netherlands,59
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Assassin,nmurison6g,184,Iran,34
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Occultist,kstanyforth6h,349,Djibouti,20
234,Abdul,,aleahey6i@free.fr,male,barrage,Saboteur,agenery6i,142,Finland,76
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Necromancer,ptinklin6j,108,Afghanistan,85
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Assassin,ulambis6k,140,Marshall Islands,85
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Raider,kmartugin6l,172,Hungary,75
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Necromancer,jmackowle6m,279,Sri Lanka,43
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Assassin,jgroveham6n,13,Eritrea,9
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Necromancer,achaucer6o,330,Ghana,55
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Berserker,fbernholt6p,235,Ireland,73
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Berserker,jscarlan6q,307,Brazil,82
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Berserker,bnewvell6r,163,Hungary,45
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Inquisitor,fcrane6s,200,Portugal,92
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Hierophant,kwinchurst6t,202,Ethiopia,28
246,,,jnutty6u@foxnews.com,male,barrage,Ascendant,nbasire6u,1,Italy,8
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Occultist,pblodg6v,409,Comoros,26
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Inquisitor,rdenisevich6w,182,Djibouti,31
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Guardian,vlambird6x,124,South Georgia and the South Sandwich Islands,37
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Raider,gkleyn6y,391,Pakistan,32
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Chieftain,mauton6z,16,Madagascar,76
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Occultist,agodmar70,58,China,37
253,Marybeth,,mmelly71@apple.com,male,barrage,Inquisitor,mmcquillan71,122,Colombia,60
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Assassin,rfanton72,66,Senegal,34
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Assassin,vwestney73,140,Slovenia,8
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Deadeye,mvillalta74,353,Ghana,26
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Guardian,lstockwell75,292,Chad,1
