,index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
52,52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Chieftain,jitzkin1g,283,Mexico,45
53,53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Raider,cbusek1h,413,France,91
54,54,,,vwitter1i@163.com,female,barrage,Champion,dbeatty1i,99,Afghanistan,62
55,55,Christabella,Kem,ckem1j@aol.com,female,barrage,Chieftain,ckem1j,365,Philippines,80
56,56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Guardian,pcavolini1k,90,Denmark,42
57,57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Juggernaut,esage1l,397,Sierra Leone,31
58,58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Necromancer,pgrolle1m,46,Iran,43
59,59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Occultist,cscutcheon1n,186,United States,31
60,60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Slayer,crawes1o,390,Philippines,66
61,61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Necromancer,pcaulcutt1p,144,Kenya,55
62,62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Raider,fpinchen1q,441,Honduras,77
63,63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Trickster,gcamier1r,397,Zimbabwe,90
64,64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Guardian,jmeechan1s,310,El Salvador,92
65,65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Necromancer,ztomson1t,54,Iran,96
66,66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Chieftain,hverrill1u,51,Benin,23
67,67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Ascendant,gspadaro1v,252,Senegal,98
68,68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Necromancer,gattwoul1w,273,Vietnam,23
69,69,,,vromi1x@sciencedaily.com,female,barrage,Necromancer,csargint1x,105,Tunisia,31
70,70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Elementalist,elyst1y,392,Uruguay,54
71,71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Juggernaut,wbetts1z,24,Marshall Islands,57
72,72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Occultist,plysaght20,225,Sri Lanka,23
73,73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Juggernaut,fwroath21,284,Macedonia,2
74,74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Hierophant,rfarfoot22,32,Chad,35
75,75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Ascendant,fcallander23,256,New Caledonia,9
76,76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Inquisitor,hdavidov24,295,Thailand,91
77,77,Molli,,mhaps25@wp.com,female,barrage,Ascendant,mgyves25,118,El Salvador,2
78,78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Saboteur,aokielt26,50,Mauritania,79
79,79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Juggernaut,smuino27,164,Armenia,13
80,80,Janenna,,jstihl28@furl.net,female,animate weapon,Champion,jseagar28,264,China,46
81,81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Guardian,gbartolic29,423,South Georgia and the South Sandwich Islands,74
82,82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Pathfinder,spopov2a,325,Czech Republic,54
83,83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Inquisitor,gelldred2b,297,Bosnia and Herzegovina,49
84,84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Occultist,pkiledal2c,126,Azerbaijan,64
85,85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Chieftain,egolthorpp2d,295,Kazakhstan,66
86,86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Elementalist,ybaynes2e,170,Spain,35
87,87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Ascendant,crickard2f,139,Tunisia,58
88,88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Occultist,gfryd2g,262,Sudan,76
89,89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Inquisitor,rimesen2h,253,Hungary,5
90,90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Chieftain,ldurdle2i,275,Serbia,62
91,91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Pathfinder,lspatari2j,298,Iran,87
92,92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Ascendant,dgouinlock2k,69,Vietnam,81
93,93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Occultist,jmaccoll2l,6,Belarus,23
94,94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Trickster,ckumar2m,54,Eritrea,25
95,95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Ascendant,rlouisot2n,429,Senegal,92
96,96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Slayer,cgobeau2o,373,Tajikistan,93
97,97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Gladiator,bagget2p,329,Portugal,36
98,98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Ascendant,asutliff2q,53,Azerbaijan,76
99,99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Occultist,vfindlow2r,182,Nigeria,33
100,100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Chieftain,bbrandom2s,170,Russia,36
