index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Juggernaut,gelldred2b,297,Russia,67
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Assassin,pkiledal2c,126,Nicaragua,8
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Chieftain,egolthorpp2d,295,Namibia,22
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Slayer,ybaynes2e,170,Colombia,63
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Necromancer,crickard2f,139,Republic of the Congo,46
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Inquisitor,gfryd2g,262,Uzbekistan,65
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Inquisitor,rimesen2h,253,Slovenia,83
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Elementalist,ldurdle2i,275,Latvia,8
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Occultist,lspatari2j,298,Tanzania,85
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Hierophant,dgouinlock2k,69,Philippines,79
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Occultist,jmaccoll2l,6,Uzbekistan,90
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Inquisitor,ckumar2m,54,China,28
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Guardian,rlouisot2n,429,Canada,77
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Juggernaut,cgobeau2o,373,Ethiopia,14
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Juggernaut,bagget2p,329,Ghana,34
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Elementalist,asutliff2q,53,Ghana,84
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Champion,vfindlow2r,182,Germany,59
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Pathfinder,bbrandom2s,170,Comoros,57
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Chieftain,rprestner2t,342,Malaysia,16
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Slayer,stearney2u,358,Honduras,46
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Champion,jcorben2v,13,Uganda,2
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Raider,gnarramore2w,330,South Africa,43
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Berserker,tupsale2x,72,Nigeria,47
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Occultist,pburr2y,450,Albania,27
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Hierophant,rlindblad2z,16,Republic of the Congo,81
108,Herman,,hbragg30@msn.com,male,barrage,Gladiator,hhellyar30,113,Nepal,62
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Pathfinder,cpirdy31,245,Dominican Republic,88
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Trickster,pperillio32,400,Djibouti,31
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Guardian,eschooley33,371,East Timor,86
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Gladiator,lgreeve34,284,Mongolia,94
113,,Berston,cberston35@aboutads.info,male,barrage,Necromancer,cberston35,176,Chad,60
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Ascendant,bserfati36,412,Kenya,21
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Elementalist,cpritty37,79,Cyprus,91
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Ascendant,rsaffrin38,272,Mozambique,99
117,Stesha,Della,sdella39@joomla.org,male,barrage,Inquisitor,sdella39,224,Uganda,52
118,Giles,,glopez3a@deviantart.com,male,barrage,Saboteur,gmcilwraith3a,377,Peru,51
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Deadeye,hpeirce3b,224,Kosovo,78
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Chieftain,lingreda3c,422,Mexico,85
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Necromancer,aschwaiger3d,55,Guam,60
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Raider,spownall3e,12,Zambia,85
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Deadeye,mbackhurst3f,229,Republic of the Congo,55
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Champion,ckillock3g,268,Ukraine,42
125,Conni,,cartois3h@intel.com,male,barrage,Assassin,cwithers3h,425,Mongolia,69
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Slayer,gmerriton3i,231,Nicaragua,65
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Chieftain,twaddilove3j,251,Madagascar,12
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Raider,mveeler3k,167,Vietnam,96
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Occultist,rshapera3l,359,Svalbard and Jan Mayen,96
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Champion,hruddell3m,143,Guatemala,90
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Slayer,spovah3n,316,Kyrgyzstan,95
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Hierophant,lmiddlebrook3o,204,Lithuania,76
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Elementalist,jmetheringham3p,59,Bangladesh,11
134,,,kteresi3q@plala.or.jp,male,animate weapon,Raider,aknightsbridge3q,343,Mexico,41
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Ascendant,ybedboro3r,312,Micronesia,61
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Raider,dthorwarth3s,13,Saint Barthelemy,77
137,Lars,,lallison3t@diigo.com,male,animate weapon,Elementalist,lplante3t,376,Iran,5
138,,,ctakis3u@ca.gov,male,barrage,Assassin,wmorfey3u,326,Bulgaria,69
139,,,jeadmead3v@sciencedaily.com,male,barrage,Assassin,tfoux3v,166,Sweden,80
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Slayer,crings3w,388,Eritrea,47
141,Merrick,Gason,mgason3x@163.com,male,barrage,Deadeye,mgason3x,51,Armenia,55
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Inquisitor,bkabos3y,44,Malta,63
143,Marie,,mdybell3z@weather.com,male,animate weapon,Inquisitor,mvertigan3z,95,Mongolia,4
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Hierophant,ehultberg40,231,Italy,62
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Juggernaut,cfaherty41,149,Croatia,87
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Slayer,asharper42,102,South Africa,45
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Berserker,sbaldacchino43,219,Moldova,70
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Ascendant,mnowak44,423,Guatemala,4
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Necromancer,bcleynaert45,386,New Caledonia,16
150,Florie,,flampl46@smh.com.au,male,arctic armour,Pathfinder,fgrewer46,392,Indonesia,56
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Champion,rbarnaclough47,327,Marshall Islands,68
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Saboteur,cnorthleigh48,401,Madagascar,63
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Trickster,aheinig49,142,Uganda,23
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Pathfinder,mkinney4a,424,Zimbabwe,38
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Deadeye,amoynihan4b,403,Argentina,62
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Slayer,vroadknight4c,17,Thailand,62
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Ascendant,ihankey4d,313,Macedonia,70
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Juggernaut,delan4e,325,Bhutan,91
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Ascendant,dscruby4f,89,New Zealand,4
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Slayer,hfinlaison4g,190,Mexico,80
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Occultist,balenshev4h,322,Ireland,81
162,Mariel,,mashurst4i@icio.us,male,barrage,Raider,mkrystof4i,184,Honduras,91
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Pathfinder,cwarlowe4j,398,Armenia,80
164,Mabelle,,mcotelard4k@51.la,male,barrage,Ascendant,mglavias4k,255,Haiti,12
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Saboteur,wollenbuttel4l,301,Marshall Islands,25
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Berserker,helcy4m,90,China,52
167,Cam,,chellyer4n@about.com,male,animate weapon,Saboteur,cnickless4n,328,Spain,73
168,Porter,,pbodocs4o@netlog.com,male,barrage,Trickster,ppetrozzi4o,246,Haiti,69
169,Trenna,,tbownass4p@1und1.de,male,barrage,Guardian,tgherardini4p,186,New Zealand,44
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Raider,dbeckensall4q,223,Denmark,55
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Inquisitor,yallebone4r,365,Bangladesh,78
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Saboteur,alowndes4s,162,Greece,62
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Inquisitor,yallabarton4t,272,Italy,87
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Slayer,cosorio4u,424,Saint Barthelemy,9
175,Antonella,,acote4v@behance.net,male,barrage,Juggernaut,agreenalf4v,273,Chad,67
176,Joya,,jluna4w@example.com,male,barrage,Hierophant,jbougen4w,116,Kazakhstan,12
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Chieftain,tdanovich4x,50,Armenia,79
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Raider,fsalkild4y,251,Macedonia,11
179,,,gsidry4z@comsenz.com,male,barrage,Raider,jtripean4z,135,Netherlands,65
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Chieftain,lpoulsum50,79,Chad,38
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Slayer,areignard51,167,Iran,16
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Champion,idoggett52,30,Colombia,34
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Occultist,aettles53,129,Bahrain,2
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Raider,vpinkie54,54,Zimbabwe,3
185,,,krosin55@wikispaces.com,male,arctic armour,Berserker,bblockley55,210,Belarus,58
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Saboteur,ngleasane56,66,Ecuador,38
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Pathfinder,gwaryk57,392,Cameroon,55
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Slayer,sdesimoni58,310,Tunisia,23
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Guardian,cdavenhall59,308,Ireland,54
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Juggernaut,tropkins5a,22,Belize,72
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Slayer,aschubart5b,44,Finland,51
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Slayer,mmcnickle5c,170,Ethiopia,57
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Deadeye,kangeau5d,347,Armenia,95
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Assassin,hdeplacido5e,401,Slovenia,42
195,,,eandrioni5f@soup.io,male,arctic armour,Saboteur,nlovegrove5f,58,Czech Republic,97
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Slayer,fnorsister5g,316,Saint Barthelemy,68
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Chieftain,iemmott5h,352,Palestinian Territory,73
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Berserker,skneesha5i,206,Japan,75
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Pathfinder,tsoonhouse5j,397,Palestinian Territory,28
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Trickster,zdepietri5k,220,Morocco,43
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Deadeye,cticehurst5l,120,Nigeria,15
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Guardian,jdigiacomettino5m,7,Republic of the Congo,13
203,,,sgiffon5n@skyrock.com,male,barrage,Champion,alinstead5n,285,Uruguay,94
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Occultist,pgreensitt5o,191,Republic of the Congo,58
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Juggernaut,ahamber5p,421,Bosnia and Herzegovina,41
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Hierophant,aseabourne5q,362,Moldova,88
207,Florenza,,flutton5r@ucla.edu,male,barrage,Inquisitor,fharte5r,60,Croatia,61
208,Bank,,bwinnett5s@comcast.net,male,barrage,Occultist,bmccorley5s,98,Bangladesh,18
209,Lilith,,lreedie5t@ehow.com,male,barrage,Necromancer,lviger5t,187,El Salvador,7
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Trickster,rbraz5u,350,Czech Republic,17
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Ascendant,esaur5v,161,Ghana,88
212,Markos,,mfassmann5w@lulu.com,male,barrage,Occultist,mzambonini5w,266,Uganda,75
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Inquisitor,mfeely5x,398,Ethiopia,33
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Ascendant,lbeaty5y,144,Belarus,71
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Deadeye,cnorthcote5z,221,Democratic Republic of the Congo,19
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Berserker,tvallintine60,300,Svalbard and Jan Mayen,58
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Hierophant,lsedgemond61,20,Albania,51
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Ascendant,aisacq62,269,Kazakhstan,85
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Deadeye,hdallyn63,325,Luxembourg,49
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Necromancer,trickets64,118,Azerbaijan,72
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Saboteur,csummerill65,45,France,70
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Hierophant,gleist66,285,Sweden,41
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Saboteur,edeathridge67,405,Namibia,89
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Raider,vransbury68,355,Norway,41
225,,Seman,eseman69@newyorker.com,male,barrage,Inquisitor,dseman69,259,Ethiopia,90
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Raider,kcristofolo6a,389,Morocco,64
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Necromancer,gmaccarlich6b,220,Czech Republic,7
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Raider,dingleby6c,262,Armenia,96
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Deadeye,eprest6d,305,Thailand,54
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Guardian,nbenedettini6e,80,Azerbaijan,70
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Chieftain,dternault6f,124,Egypt,13
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Hierophant,nmurison6g,184,Cyprus,14
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Hierophant,kstanyforth6h,349,Argentina,78
234,Abdul,,aleahey6i@free.fr,male,barrage,Gladiator,agenery6i,142,New Zealand,43
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Gladiator,ptinklin6j,108,Albania,90
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Inquisitor,ulambis6k,140,Egypt,34
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Chieftain,kmartugin6l,172,Albania,36
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Assassin,jmackowle6m,279,Estonia,30
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Gladiator,jgroveham6n,13,South Sudan,21
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Gladiator,achaucer6o,330,Norway,90
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Pathfinder,fbernholt6p,235,Armenia,63
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Juggernaut,jscarlan6q,307,Guam,62
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Ascendant,bnewvell6r,163,Palestinian Territory,34
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Raider,fcrane6s,200,Micronesia,26
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Champion,kwinchurst6t,202,United States,43
246,,,jnutty6u@foxnews.com,male,barrage,Occultist,nbasire6u,1,Ukraine,12
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Inquisitor,pblodg6v,409,South Africa,60
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Necromancer,rdenisevich6w,182,Taiwan,90
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Ascendant,vlambird6x,124,Jamaica,30
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Hierophant,gkleyn6y,391,Japan,14
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Saboteur,mauton6z,16,Egypt,6
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Occultist,agodmar70,58,Haiti,27
253,Marybeth,,mmelly71@apple.com,male,barrage,Occultist,mmcquillan71,122,Ukraine,91
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Champion,rfanton72,66,Moldova,34
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Pathfinder,vwestney73,140,Israel,98
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Occultist,mvillalta74,353,Pakistan,97
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Deadeye,lstockwell75,292,Guam,1
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Champion,sende76,394,Palestinian Territory,99
259,Jens,Boadby,jboadby77@gnu.org,male,barrage,Inquisitor,jboadby77,444,Zimbabwe,51
