index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Saboteur,gjerger1b,335,Ghana,30
48,,Nenci,rnenci1c@cisco.com,female,barrage,Berserker,jnenci1c,184,Norway,94
49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Gladiator,ppennycook1d,111,Canada,30
50,Niel,,ngorelli1e@digg.com,female,arctic armour,Elementalist,nsouten1e,362,Denmark,67
51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Raider,bpadwick1f,30,Philippines,38
52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Saboteur,jitzkin1g,283,Benin,17
53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Elementalist,cbusek1h,413,Armenia,9
54,,,vwitter1i@163.com,female,barrage,Elementalist,dbeatty1i,99,Eritrea,45
55,Christabella,Kem,ckem1j@aol.com,female,barrage,Juggernaut,ckem1j,365,Canada,11
56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Slayer,pcavolini1k,90,Malaysia,79
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Guardian,esage1l,397,Micronesia,51
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Trickster,pgrolle1m,46,Estonia,96
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Slayer,cscutcheon1n,186,Republic of the Congo,99
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Gladiator,crawes1o,390,Macedonia,55
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Berserker,pcaulcutt1p,144,Democratic Republic of the Congo,61
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Trickster,fpinchen1q,441,Austria,95
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Gladiator,gcamier1r,397,Belarus,23
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Chieftain,jmeechan1s,310,Madagascar,71
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Saboteur,ztomson1t,54,Svalbard and Jan Mayen,79
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Chieftain,hverrill1u,51,Malaysia,49
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Assassin,gspadaro1v,252,Kyrgyzstan,20
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Trickster,gattwoul1w,273,Canada,75
69,,,vromi1x@sciencedaily.com,female,barrage,Occultist,csargint1x,105,Taiwan,57
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Raider,elyst1y,392,Kyrgyzstan,86
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Trickster,wbetts1z,24,Iran,26
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Hierophant,plysaght20,225,Honduras,77
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Trickster,fwroath21,284,South Georgia and the South Sandwich Islands,87
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Berserker,rfarfoot22,32,Dominican Republic,56
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Berserker,fcallander23,256,Svalbard and Jan Mayen,78
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Saboteur,hdavidov24,295,Paraguay,26
77,Molli,,mhaps25@wp.com,female,barrage,Saboteur,mgyves25,118,Somalia,25
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Ascendant,aokielt26,50,Jamaica,38
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Pathfinder,smuino27,164,New Zealand,43
80,Janenna,,jstihl28@furl.net,female,animate weapon,Pathfinder,jseagar28,264,Pakistan,37
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Raider,gbartolic29,423,Honduras,41
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Raider,spopov2a,325,United States,99
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Assassin,gelldred2b,297,Bosnia and Herzegovina,92
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Berserker,pkiledal2c,126,Zambia,70
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Raider,egolthorpp2d,295,Guam,5
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Guardian,ybaynes2e,170,Uganda,26
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Necromancer,crickard2f,139,Kenya,32
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Guardian,gfryd2g,262,China,21
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Occultist,rimesen2h,253,Kenya,72
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Deadeye,ldurdle2i,275,South Korea,77
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Elementalist,lspatari2j,298,Finland,39
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Occultist,dgouinlock2k,69,Chile,44
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Inquisitor,jmaccoll2l,6,Morocco,14
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Hierophant,ckumar2m,54,Poland,73
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Trickster,rlouisot2n,429,South Sudan,54
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Assassin,cgobeau2o,373,United States,41
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Champion,bagget2p,329,South Georgia and the South Sandwich Islands,59
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Hierophant,asutliff2q,53,Pakistan,55
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Champion,vfindlow2r,182,Micronesia,29
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Berserker,bbrandom2s,170,Dominican Republic,12
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Gladiator,rprestner2t,342,Venezuela,2
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Berserker,stearney2u,358,Kenya,81
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Elementalist,jcorben2v,13,Azerbaijan,36
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Slayer,gnarramore2w,330,Cyprus,7
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Inquisitor,tupsale2x,72,North Korea,9
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Occultist,pburr2y,450,Afghanistan,2
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Berserker,rlindblad2z,16,Italy,66
108,Herman,,hbragg30@msn.com,male,barrage,Deadeye,hhellyar30,113,Mexico,62
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Necromancer,cpirdy31,245,Nepal,37
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Occultist,pperillio32,400,Afghanistan,99
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Saboteur,eschooley33,371,Guam,38
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Assassin,lgreeve34,284,Bhutan,96
113,,Berston,cberston35@aboutads.info,male,barrage,Gladiator,cberston35,176,South Sudan,82
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Deadeye,bserfati36,412,Svalbard and Jan Mayen,78
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Necromancer,cpritty37,79,Republic of the Congo,7
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Juggernaut,rsaffrin38,272,Madagascar,41
117,Stesha,Della,sdella39@joomla.org,male,barrage,Chieftain,sdella39,224,Indonesia,81
118,Giles,,glopez3a@deviantart.com,male,barrage,Inquisitor,gmcilwraith3a,377,Macedonia,6
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Raider,hpeirce3b,224,Spain,82
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Saboteur,lingreda3c,422,Malta,2
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Pathfinder,aschwaiger3d,55,Croatia,42
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Raider,spownall3e,12,Tajikistan,1
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Slayer,mbackhurst3f,229,Colombia,43
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Guardian,ckillock3g,268,Iran,61
125,Conni,,cartois3h@intel.com,male,barrage,Guardian,cwithers3h,425,Ukraine,38
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Chieftain,gmerriton3i,231,Venezuela,60
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Saboteur,twaddilove3j,251,Yemen,57
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Champion,mveeler3k,167,Denmark,1
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Hierophant,rshapera3l,359,Iraq,39
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Occultist,hruddell3m,143,Armenia,12
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Berserker,spovah3n,316,Sierra Leone,14
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Hierophant,lmiddlebrook3o,204,Mozambique,79
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Berserker,jmetheringham3p,59,Tunisia,20
134,,,kteresi3q@plala.or.jp,male,animate weapon,Guardian,aknightsbridge3q,343,Thailand,56
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Raider,ybedboro3r,312,Bulgaria,60
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Ascendant,dthorwarth3s,13,Philippines,35
137,Lars,,lallison3t@diigo.com,male,animate weapon,Trickster,lplante3t,376,Zambia,45
138,,,ctakis3u@ca.gov,male,barrage,Berserker,wmorfey3u,326,Kenya,60
139,,,jeadmead3v@sciencedaily.com,male,barrage,Occultist,tfoux3v,166,Portugal,86
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Gladiator,crings3w,388,Haiti,67
141,Merrick,Gason,mgason3x@163.com,male,barrage,Raider,mgason3x,51,Bulgaria,39
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Trickster,bkabos3y,44,Uzbekistan,26
143,Marie,,mdybell3z@weather.com,male,animate weapon,Assassin,mvertigan3z,95,Democratic Republic of the Congo,10
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Gladiator,ehultberg40,231,South Sudan,74
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Gladiator,cfaherty41,149,Dominican Republic,11
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Trickster,asharper42,102,Bahrain,25
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Gladiator,sbaldacchino43,219,Hungary,77
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Hierophant,mnowak44,423,Italy,2
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Saboteur,bcleynaert45,386,Bhutan,56
150,Florie,,flampl46@smh.com.au,male,arctic armour,Assassin,fgrewer46,392,Ecuador,81
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Deadeye,rbarnaclough47,327,Serbia,65
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Gladiator,cnorthleigh48,401,Dominican Republic,64
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Deadeye,aheinig49,142,Colombia,15
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Trickster,mkinney4a,424,Uruguay,44
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Guardian,amoynihan4b,403,Namibia,54
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Deadeye,vroadknight4c,17,Bahrain,24
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Inquisitor,ihankey4d,313,Russia,91
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Deadeye,delan4e,325,Bolivia,39
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Ascendant,dscruby4f,89,Democratic Republic of the Congo,19
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Necromancer,hfinlaison4g,190,Mozambique,51
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Occultist,balenshev4h,322,Moldova,59
162,Mariel,,mashurst4i@icio.us,male,barrage,Pathfinder,mkrystof4i,184,Belarus,51
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Inquisitor,cwarlowe4j,398,Syria,65
164,Mabelle,,mcotelard4k@51.la,male,barrage,Gladiator,mglavias4k,255,Belarus,29
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Occultist,wollenbuttel4l,301,Niger,3
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Occultist,helcy4m,90,Egypt,75
167,Cam,,chellyer4n@about.com,male,animate weapon,Saboteur,cnickless4n,328,Bhutan,52
168,Porter,,pbodocs4o@netlog.com,male,barrage,Ascendant,ppetrozzi4o,246,Japan,64
169,Trenna,,tbownass4p@1und1.de,male,barrage,Slayer,tgherardini4p,186,Bolivia,85
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Juggernaut,dbeckensall4q,223,New Zealand,55
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Raider,yallebone4r,365,Netherlands,94
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Champion,alowndes4s,162,Brazil,22
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Occultist,yallabarton4t,272,Micronesia,35
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Elementalist,cosorio4u,424,Austria,90
175,Antonella,,acote4v@behance.net,male,barrage,Guardian,agreenalf4v,273,Denmark,75
176,Joya,,jluna4w@example.com,male,barrage,Guardian,jbougen4w,116,Svalbard and Jan Mayen,32
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Occultist,tdanovich4x,50,Serbia,11
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Necromancer,fsalkild4y,251,Syria,85
179,,,gsidry4z@comsenz.com,male,barrage,Inquisitor,jtripean4z,135,Haiti,59
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Necromancer,lpoulsum50,79,Marshall Islands,37
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Champion,areignard51,167,Syria,52
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Assassin,idoggett52,30,Zambia,39
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Raider,aettles53,129,Benin,17
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Champion,vpinkie54,54,Paraguay,97
185,,,krosin55@wikispaces.com,male,arctic armour,Ascendant,bblockley55,210,Armenia,26
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Occultist,ngleasane56,66,Philippines,10
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Assassin,gwaryk57,392,Vanuatu,95
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Elementalist,sdesimoni58,310,Guatemala,12
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Slayer,cdavenhall59,308,Yemen,48
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Deadeye,tropkins5a,22,Uzbekistan,33
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Ascendant,aschubart5b,44,Tajikistan,75
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Gladiator,mmcnickle5c,170,Portugal,59
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Inquisitor,kangeau5d,347,Iran,50
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Slayer,hdeplacido5e,401,Mexico,12
195,,,eandrioni5f@soup.io,male,arctic armour,Chieftain,nlovegrove5f,58,Latvia,12
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Ascendant,fnorsister5g,316,Malaysia,79
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Necromancer,iemmott5h,352,Pakistan,95
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Raider,skneesha5i,206,Myanmar,16
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Necromancer,tsoonhouse5j,397,Ireland,42
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Slayer,zdepietri5k,220,Egypt,21
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Chieftain,cticehurst5l,120,Zimbabwe,69
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Elementalist,jdigiacomettino5m,7,Ethiopia,33
203,,,sgiffon5n@skyrock.com,male,barrage,Pathfinder,alinstead5n,285,Mongolia,8
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Guardian,pgreensitt5o,191,Bulgaria,30
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Juggernaut,ahamber5p,421,Sri Lanka,75
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Ascendant,aseabourne5q,362,Democratic Republic of the Congo,67
207,Florenza,,flutton5r@ucla.edu,male,barrage,Berserker,fharte5r,60,Bolivia,99
208,Bank,,bwinnett5s@comcast.net,male,barrage,Slayer,bmccorley5s,98,Bangladesh,83
209,Lilith,,lreedie5t@ehow.com,male,barrage,Deadeye,lviger5t,187,Kenya,8
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Trickster,rbraz5u,350,Armenia,66
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Berserker,esaur5v,161,Portugal,86
212,Markos,,mfassmann5w@lulu.com,male,barrage,Hierophant,mzambonini5w,266,Uzbekistan,26
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Raider,mfeely5x,398,East Timor,52
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Gladiator,lbeaty5y,144,Netherlands,93
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Chieftain,cnorthcote5z,221,North Korea,54
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Raider,tvallintine60,300,Guatemala,11
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Necromancer,lsedgemond61,20,Serbia,85
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Guardian,aisacq62,269,Bulgaria,56
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Assassin,hdallyn63,325,United States,3
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Saboteur,trickets64,118,Myanmar,12
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Champion,csummerill65,45,Morocco,46
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Assassin,gleist66,285,Canada,53
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Occultist,edeathridge67,405,Ethiopia,23
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Raider,vransbury68,355,Austria,1
225,,Seman,eseman69@newyorker.com,male,barrage,Elementalist,dseman69,259,Paraguay,67
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Gladiator,kcristofolo6a,389,Uzbekistan,72
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Chieftain,gmaccarlich6b,220,Jordan,53
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Elementalist,dingleby6c,262,Denmark,35
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Chieftain,eprest6d,305,Azerbaijan,97
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Chieftain,nbenedettini6e,80,Madagascar,18
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Slayer,dternault6f,124,Palestinian Territory,84
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Saboteur,nmurison6g,184,Morocco,63
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Juggernaut,kstanyforth6h,349,Belize,69
234,Abdul,,aleahey6i@free.fr,male,barrage,Guardian,agenery6i,142,Pakistan,67
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Slayer,ptinklin6j,108,Tanzania,81
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Slayer,ulambis6k,140,Sweden,81
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Raider,kmartugin6l,172,South Africa,14
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Necromancer,jmackowle6m,279,Norway,36
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Pathfinder,jgroveham6n,13,Bhutan,98
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Raider,achaucer6o,330,Kenya,33
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Guardian,fbernholt6p,235,Zambia,94
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Ascendant,jscarlan6q,307,Belarus,8
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Pathfinder,bnewvell6r,163,Iraq,76
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Inquisitor,fcrane6s,200,Namibia,15
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Gladiator,kwinchurst6t,202,Niger,21
246,,,jnutty6u@foxnews.com,male,barrage,Slayer,nbasire6u,1,North Korea,88
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Gladiator,pblodg6v,409,Palestinian Territory,84
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Necromancer,rdenisevich6w,182,Nepal,98
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Occultist,vlambird6x,124,South Korea,93
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Slayer,gkleyn6y,391,Sierra Leone,37
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Deadeye,mauton6z,16,Italy,99
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Occultist,agodmar70,58,Bangladesh,35
253,Marybeth,,mmelly71@apple.com,male,barrage,Juggernaut,mmcquillan71,122,Finland,45
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Berserker,rfanton72,66,Afghanistan,62
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Saboteur,vwestney73,140,Kosovo,67
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Berserker,mvillalta74,353,Madagascar,1
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Saboteur,lstockwell75,292,Bolivia,18
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Berserker,sende76,394,Paraguay,26
