index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Necromancer,ldurdle2i,275,Malaysia,99
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Ascendant,lspatari2j,298,Serbia,99
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Necromancer,dgouinlock2k,69,Nigeria,75
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Assassin,jmaccoll2l,6,Taiwan,2
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Gladiator,ckumar2m,54,Chile,34
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Ascendant,rlouisot2n,429,Belarus,92
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Saboteur,cgobeau2o,373,Ireland,6
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Occultist,bagget2p,329,Nicaragua,69
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Elementalist,asutliff2q,53,China,45
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Slayer,vfindlow2r,182,Colombia,7
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Guardian,bbrandom2s,170,Mexico,93
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Gladiator,rprestner2t,342,Ghana,28
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Necromancer,stearney2u,358,Tunisia,77
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Necromancer,jcorben2v,13,Czech Republic,20
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Chieftain,gnarramore2w,330,Kyrgyzstan,89
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Gladiator,tupsale2x,72,Taiwan,54
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Assassin,pburr2y,450,Marshall Islands,36
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Pathfinder,rlindblad2z,16,Guam,77
108,Herman,,hbragg30@msn.com,male,barrage,Inquisitor,hhellyar30,113,Kuwait,94
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Occultist,cpirdy31,245,Mongolia,21
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Hierophant,pperillio32,400,Nigeria,6
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Champion,eschooley33,371,Venezuela,30
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Occultist,lgreeve34,284,Austria,7
113,,Berston,cberston35@aboutads.info,male,barrage,Guardian,cberston35,176,Belarus,75
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Slayer,bserfati36,412,North Korea,30
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Juggernaut,cpritty37,79,South Sudan,78
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Elementalist,rsaffrin38,272,Kosovo,51
117,Stesha,Della,sdella39@joomla.org,male,barrage,Chieftain,sdella39,224,Thailand,57
118,Giles,,glopez3a@deviantart.com,male,barrage,Trickster,gmcilwraith3a,377,Mauritania,28
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Necromancer,hpeirce3b,224,Spain,96
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Champion,lingreda3c,422,Zimbabwe,99
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Juggernaut,aschwaiger3d,55,Cameroon,65
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Elementalist,spownall3e,12,Ukraine,93
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Elementalist,mbackhurst3f,229,Uruguay,82
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Hierophant,ckillock3g,268,Armenia,56
125,Conni,,cartois3h@intel.com,male,barrage,Saboteur,cwithers3h,425,Chile,66
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Guardian,gmerriton3i,231,Nepal,43
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Trickster,twaddilove3j,251,Italy,40
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Trickster,mveeler3k,167,Moldova,94
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Inquisitor,rshapera3l,359,Eritrea,81
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Elementalist,hruddell3m,143,Luxembourg,78
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Saboteur,spovah3n,316,Russia,65
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Slayer,lmiddlebrook3o,204,Brazil,2
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Occultist,jmetheringham3p,59,Bahrain,57
134,,,kteresi3q@plala.or.jp,male,animate weapon,Juggernaut,aknightsbridge3q,343,Guatemala,40
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Raider,ybedboro3r,312,Honduras,67
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Chieftain,dthorwarth3s,13,Uzbekistan,60
137,Lars,,lallison3t@diigo.com,male,animate weapon,Inquisitor,lplante3t,376,Norway,59
138,,,ctakis3u@ca.gov,male,barrage,Elementalist,wmorfey3u,326,Haiti,86
139,,,jeadmead3v@sciencedaily.com,male,barrage,Raider,tfoux3v,166,Taiwan,79
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Inquisitor,crings3w,388,Bosnia and Herzegovina,24
141,Merrick,Gason,mgason3x@163.com,male,barrage,Hierophant,mgason3x,51,Chile,16
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Chieftain,bkabos3y,44,Uzbekistan,96
143,Marie,,mdybell3z@weather.com,male,animate weapon,Berserker,mvertigan3z,95,Israel,70
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Ascendant,ehultberg40,231,Syria,99
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Necromancer,cfaherty41,149,Norway,26
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Gladiator,asharper42,102,Vanuatu,79
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Deadeye,sbaldacchino43,219,China,60
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Trickster,mnowak44,423,Ghana,66
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Chieftain,bcleynaert45,386,Kazakhstan,20
150,Florie,,flampl46@smh.com.au,male,arctic armour,Ascendant,fgrewer46,392,Portugal,89
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Chieftain,rbarnaclough47,327,Armenia,6
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Slayer,cnorthleigh48,401,Venezuela,75
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Hierophant,aheinig49,142,Sudan,44
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Berserker,mkinney4a,424,Vanuatu,57
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Guardian,amoynihan4b,403,China,85
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Gladiator,vroadknight4c,17,Italy,64
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Deadeye,ihankey4d,313,Tajikistan,24
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Guardian,delan4e,325,Kuwait,75
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Saboteur,dscruby4f,89,Kosovo,96
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Necromancer,hfinlaison4g,190,Comoros,89
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Deadeye,balenshev4h,322,Iraq,61
162,Mariel,,mashurst4i@icio.us,male,barrage,Berserker,mkrystof4i,184,Nicaragua,97
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Slayer,cwarlowe4j,398,Democratic Republic of the Congo,44
164,Mabelle,,mcotelard4k@51.la,male,barrage,Trickster,mglavias4k,255,Senegal,17
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Assassin,wollenbuttel4l,301,Zimbabwe,38
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Pathfinder,helcy4m,90,Pakistan,46
167,Cam,,chellyer4n@about.com,male,animate weapon,Raider,cnickless4n,328,Chad,19
168,Porter,,pbodocs4o@netlog.com,male,barrage,Pathfinder,ppetrozzi4o,246,Azerbaijan,57
169,Trenna,,tbownass4p@1und1.de,male,barrage,Guardian,tgherardini4p,186,Bhutan,72
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Ascendant,dbeckensall4q,223,North Korea,81
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Gladiator,yallebone4r,365,Morocco,53
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Champion,alowndes4s,162,Haiti,29
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Saboteur,yallabarton4t,272,Morocco,9
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Deadeye,cosorio4u,424,Democratic Republic of the Congo,50
175,Antonella,,acote4v@behance.net,male,barrage,Slayer,agreenalf4v,273,Belize,20
176,Joya,,jluna4w@example.com,male,barrage,Necromancer,jbougen4w,116,Namibia,65
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Hierophant,tdanovich4x,50,Tunisia,33
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Pathfinder,fsalkild4y,251,Marshall Islands,32
179,,,gsidry4z@comsenz.com,male,barrage,Assassin,jtripean4z,135,Thailand,96
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Slayer,lpoulsum50,79,Kazakhstan,25
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Gladiator,areignard51,167,Iran,19
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Gladiator,idoggett52,30,Argentina,99
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Gladiator,aettles53,129,Democratic Republic of the Congo,11
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Berserker,vpinkie54,54,Yemen,9
185,,,krosin55@wikispaces.com,male,arctic armour,Slayer,bblockley55,210,South Korea,51
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Raider,ngleasane56,66,Italy,61
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Ascendant,gwaryk57,392,Austria,67
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Hierophant,sdesimoni58,310,Ivory Coast,21
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Deadeye,cdavenhall59,308,Lithuania,93
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Berserker,tropkins5a,22,Senegal,46
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Gladiator,aschubart5b,44,Serbia,90
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Deadeye,mmcnickle5c,170,Nicaragua,49
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Champion,kangeau5d,347,France,50
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Slayer,hdeplacido5e,401,Eritrea,65
195,,,eandrioni5f@soup.io,male,arctic armour,Guardian,nlovegrove5f,58,Spain,8
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Pathfinder,fnorsister5g,316,Japan,74
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Ascendant,iemmott5h,352,Laos,37
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Gladiator,skneesha5i,206,Greece,49
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Occultist,tsoonhouse5j,397,Cyprus,96
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Inquisitor,zdepietri5k,220,Iran,99
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Raider,cticehurst5l,120,Macedonia,49
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Elementalist,jdigiacomettino5m,7,Macedonia,92
203,,,sgiffon5n@skyrock.com,male,barrage,Hierophant,alinstead5n,285,Afghanistan,63
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Assassin,pgreensitt5o,191,Russia,5
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Occultist,ahamber5p,421,Guatemala,56
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Necromancer,aseabourne5q,362,Taiwan,71
207,Florenza,,flutton5r@ucla.edu,male,barrage,Pathfinder,fharte5r,60,Belize,62
208,Bank,,bwinnett5s@comcast.net,male,barrage,Hierophant,bmccorley5s,98,Poland,23
209,Lilith,,lreedie5t@ehow.com,male,barrage,Slayer,lviger5t,187,Dominican Republic,86
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Pathfinder,rbraz5u,350,Nicaragua,50
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Chieftain,esaur5v,161,Bolivia,14
212,Markos,,mfassmann5w@lulu.com,male,barrage,Pathfinder,mzambonini5w,266,Norway,39
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Champion,mfeely5x,398,Myanmar,53
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Guardian,lbeaty5y,144,Uzbekistan,9
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Assassin,cnorthcote5z,221,Lithuania,4
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Elementalist,tvallintine60,300,Bolivia,29
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Trickster,lsedgemond61,20,South Sudan,22
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Juggernaut,aisacq62,269,Germany,31
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Inquisitor,hdallyn63,325,Italy,71
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Inquisitor,trickets64,118,Germany,38
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Gladiator,csummerill65,45,Micronesia,70
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Trickster,gleist66,285,Slovenia,26
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Berserker,edeathridge67,405,Nicaragua,28
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Saboteur,vransbury68,355,South Sudan,89
225,,Seman,eseman69@newyorker.com,male,barrage,Saboteur,dseman69,259,Kuwait,36
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Necromancer,kcristofolo6a,389,Kosovo,37
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Juggernaut,gmaccarlich6b,220,Chile,76
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Ascendant,dingleby6c,262,Syria,20
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Elementalist,eprest6d,305,Sudan,96
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Saboteur,nbenedettini6e,80,Sudan,16
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Inquisitor,dternault6f,124,Bahrain,23
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Trickster,nmurison6g,184,Saint Barthelemy,65
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Berserker,kstanyforth6h,349,Azerbaijan,87
234,Abdul,,aleahey6i@free.fr,male,barrage,Champion,agenery6i,142,South Georgia and the South Sandwich Islands,82
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Saboteur,ptinklin6j,108,Mauritania,29
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Champion,ulambis6k,140,Japan,60
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Chieftain,kmartugin6l,172,South Korea,35
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Assassin,jmackowle6m,279,Russia,24
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Inquisitor,jgroveham6n,13,Japan,18
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Assassin,achaucer6o,330,Guatemala,10
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Juggernaut,fbernholt6p,235,Slovenia,78
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Occultist,jscarlan6q,307,Albania,70
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Ascendant,bnewvell6r,163,Syria,40
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Berserker,fcrane6s,200,Lithuania,5
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Occultist,kwinchurst6t,202,Luxembourg,13
246,,,jnutty6u@foxnews.com,male,barrage,Elementalist,nbasire6u,1,Belize,39
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Slayer,pblodg6v,409,Bahrain,86
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Chieftain,rdenisevich6w,182,North Korea,56
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Slayer,vlambird6x,124,Bulgaria,43
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Pathfinder,gkleyn6y,391,Dominican Republic,28
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Ascendant,mauton6z,16,Kazakhstan,57
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Deadeye,agodmar70,58,Belarus,78
253,Marybeth,,mmelly71@apple.com,male,barrage,Inquisitor,mmcquillan71,122,Paraguay,41
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Inquisitor,rfanton72,66,Greece,74
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Trickster,vwestney73,140,Hungary,27
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Elementalist,mvillalta74,353,Belarus,17
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Slayer,lstockwell75,292,Pakistan,79
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Champion,sende76,394,Honduras,34
259,Jens,Boadby,jboadby77@gnu.org,male,barrage,Saboteur,jboadby77,444,Japan,3
