index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Assassin,aschwaiger3d,55,North Korea,86
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Hierophant,spownall3e,12,Djibouti,51
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Trickster,mbackhurst3f,229,Tajikistan,49
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Occultist,ckillock3g,268,Kosovo,22
125,Conni,,cartois3h@intel.com,male,barrage,Occultist,cwithers3h,425,Israel,34
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Guardian,gmerriton3i,231,Ireland,4
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Ascendant,twaddilove3j,251,Nepal,21
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Inquisitor,mveeler3k,167,Djibouti,65
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Ascendant,rshapera3l,359,Germany,10
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Ascendant,hruddell3m,143,Greece,66
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Inquisitor,spovah3n,316,Iran,37
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Hierophant,lmiddlebrook3o,204,Vanuatu,93
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Chieftain,jmetheringham3p,59,Malta,34
134,,,kteresi3q@plala.or.jp,male,animate weapon,Juggernaut,aknightsbridge3q,343,Saint Barthelemy,72
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Necromancer,ybedboro3r,312,Afghanistan,42
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Juggernaut,dthorwarth3s,13,China,92
137,Lars,,lallison3t@diigo.com,male,animate weapon,Inquisitor,lplante3t,376,Haiti,92
138,,,ctakis3u@ca.gov,male,barrage,Guardian,wmorfey3u,326,Lithuania,57
139,,,jeadmead3v@sciencedaily.com,male,barrage,Elementalist,tfoux3v,166,Pakistan,71
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Champion,crings3w,388,Guatemala,84
141,Merrick,Gason,mgason3x@163.com,male,barrage,Chieftain,mgason3x,51,Syria,97
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Juggernaut,bkabos3y,44,Ghana,78
143,Marie,,mdybell3z@weather.com,male,animate weapon,Champion,mvertigan3z,95,Chile,88
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Chieftain,ehultberg40,231,Republic of the Congo,89
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Guardian,cfaherty41,149,Ivory Coast,78
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Guardian,asharper42,102,Indonesia,8
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Juggernaut,sbaldacchino43,219,Kazakhstan,46
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Guardian,mnowak44,423,Mongolia,54
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Inquisitor,bcleynaert45,386,Serbia,93
150,Florie,,flampl46@smh.com.au,male,arctic armour,Inquisitor,fgrewer46,392,Finland,23
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Champion,rbarnaclough47,327,Egypt,38
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Deadeye,cnorthleigh48,401,Cameroon,31
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Ascendant,aheinig49,142,Germany,33
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Champion,mkinney4a,424,Pakistan,66
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Berserker,amoynihan4b,403,Peru,29
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Chieftain,vroadknight4c,17,Macedonia,71
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Ascendant,ihankey4d,313,Sweden,92
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Chieftain,delan4e,325,Haiti,3
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Champion,dscruby4f,89,Ecuador,18
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Necromancer,hfinlaison4g,190,Azerbaijan,13
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Assassin,balenshev4h,322,Svalbard and Jan Mayen,27
162,Mariel,,mashurst4i@icio.us,male,barrage,Chieftain,mkrystof4i,184,Brazil,97
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Hierophant,cwarlowe4j,398,Kosovo,8
164,Mabelle,,mcotelard4k@51.la,male,barrage,Saboteur,mglavias4k,255,Tajikistan,51
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Champion,wollenbuttel4l,301,Germany,70
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Occultist,helcy4m,90,Zimbabwe,39
167,Cam,,chellyer4n@about.com,male,animate weapon,Saboteur,cnickless4n,328,Pakistan,49
168,Porter,,pbodocs4o@netlog.com,male,barrage,Necromancer,ppetrozzi4o,246,Brazil,5
169,Trenna,,tbownass4p@1und1.de,male,barrage,Ascendant,tgherardini4p,186,Pakistan,15
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Pathfinder,dbeckensall4q,223,South Sudan,74
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Champion,yallebone4r,365,Tanzania,41
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Berserker,alowndes4s,162,China,88
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Hierophant,yallabarton4t,272,Marshall Islands,21
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Elementalist,cosorio4u,424,Tanzania,19
175,Antonella,,acote4v@behance.net,male,barrage,Occultist,agreenalf4v,273,Mongolia,78
176,Joya,,jluna4w@example.com,male,barrage,Assassin,jbougen4w,116,Morocco,95
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Guardian,tdanovich4x,50,Uganda,95
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Gladiator,fsalkild4y,251,Djibouti,29
179,,,gsidry4z@comsenz.com,male,barrage,Raider,jtripean4z,135,Brazil,60
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Saboteur,lpoulsum50,79,Uzbekistan,38
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Elementalist,areignard51,167,France,56
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Champion,idoggett52,30,Jordan,88
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Deadeye,aettles53,129,Serbia,42
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Guardian,vpinkie54,54,Bahrain,77
185,,,krosin55@wikispaces.com,male,arctic armour,Hierophant,bblockley55,210,Zimbabwe,80
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Champion,ngleasane56,66,Palestinian Territory,82
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Trickster,gwaryk57,392,New Zealand,80
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Inquisitor,sdesimoni58,310,East Timor,74
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Trickster,cdavenhall59,308,Micronesia,11
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Guardian,tropkins5a,22,Finland,47
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Pathfinder,aschubart5b,44,Cameroon,19
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Pathfinder,mmcnickle5c,170,South Georgia and the South Sandwich Islands,79
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Chieftain,kangeau5d,347,Pakistan,74
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Slayer,hdeplacido5e,401,Bahrain,30
195,,,eandrioni5f@soup.io,male,arctic armour,Slayer,nlovegrove5f,58,Estonia,10
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Occultist,fnorsister5g,316,Morocco,26
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Gladiator,iemmott5h,352,Philippines,29
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Ascendant,skneesha5i,206,Comoros,23
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Assassin,tsoonhouse5j,397,Kenya,11
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Raider,zdepietri5k,220,Latvia,10
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Trickster,cticehurst5l,120,Jamaica,12
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Champion,jdigiacomettino5m,7,United States,17
203,,,sgiffon5n@skyrock.com,male,barrage,Gladiator,alinstead5n,285,Zimbabwe,20
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Assassin,pgreensitt5o,191,Ethiopia,99
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Necromancer,ahamber5p,421,Ireland,21
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Gladiator,aseabourne5q,362,South Georgia and the South Sandwich Islands,18
207,Florenza,,flutton5r@ucla.edu,male,barrage,Trickster,fharte5r,60,Haiti,65
208,Bank,,bwinnett5s@comcast.net,male,barrage,Juggernaut,bmccorley5s,98,Zambia,71
209,Lilith,,lreedie5t@ehow.com,male,barrage,Saboteur,lviger5t,187,Kyrgyzstan,43
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Deadeye,rbraz5u,350,Myanmar,93
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Necromancer,esaur5v,161,Egypt,9
212,Markos,,mfassmann5w@lulu.com,male,barrage,Slayer,mzambonini5w,266,Madagascar,35
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Elementalist,mfeely5x,398,Hungary,46
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Juggernaut,lbeaty5y,144,Indonesia,69
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Slayer,cnorthcote5z,221,Paraguay,27
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Pathfinder,tvallintine60,300,Poland,6
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Inquisitor,lsedgemond61,20,Israel,96
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Inquisitor,aisacq62,269,Sweden,86
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Inquisitor,hdallyn63,325,Kuwait,72
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Inquisitor,trickets64,118,Uruguay,70
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Guardian,csummerill65,45,Marshall Islands,38
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Slayer,gleist66,285,Chad,80
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Guardian,edeathridge67,405,New Zealand,39
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Assassin,vransbury68,355,Canada,73
225,,Seman,eseman69@newyorker.com,male,barrage,Necromancer,dseman69,259,Nepal,52
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Hierophant,kcristofolo6a,389,Colombia,51
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Assassin,gmaccarlich6b,220,Djibouti,44
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Gladiator,dingleby6c,262,Canada,55
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Hierophant,eprest6d,305,Kosovo,7
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Inquisitor,nbenedettini6e,80,Hungary,32
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Gladiator,dternault6f,124,Comoros,54
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Assassin,nmurison6g,184,Mauritania,85
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Deadeye,kstanyforth6h,349,Haiti,89
234,Abdul,,aleahey6i@free.fr,male,barrage,Pathfinder,agenery6i,142,Chile,39
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Guardian,ptinklin6j,108,Venezuela,52
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Juggernaut,ulambis6k,140,Sweden,64
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Champion,kmartugin6l,172,South Korea,81
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Champion,jmackowle6m,279,Comoros,85
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Saboteur,jgroveham6n,13,Mozambique,49
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Slayer,achaucer6o,330,Uganda,28
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Trickster,fbernholt6p,235,Czech Republic,39
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Guardian,jscarlan6q,307,Czech Republic,11
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Berserker,bnewvell6r,163,Eritrea,55
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Trickster,fcrane6s,200,Albania,73
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Inquisitor,kwinchurst6t,202,Tunisia,80
246,,,jnutty6u@foxnews.com,male,barrage,Champion,nbasire6u,1,Democratic Republic of the Congo,27
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Champion,pblodg6v,409,Ivory Coast,3
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Gladiator,rdenisevich6w,182,Afghanistan,38
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Raider,vlambird6x,124,Russia,93
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Hierophant,gkleyn6y,391,Morocco,30
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Deadeye,mauton6z,16,Sri Lanka,41
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Deadeye,agodmar70,58,Germany,21
253,Marybeth,,mmelly71@apple.com,male,barrage,Berserker,mmcquillan71,122,Syria,6
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Pathfinder,rfanton72,66,Belize,96
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Raider,vwestney73,140,Cameroon,5
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Elementalist,mvillalta74,353,Nepal,86
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Inquisitor,lstockwell75,292,Kyrgyzstan,17
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Assassin,sende76,394,Saint Barthelemy,57
