index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
36,Mordy,Shelly,mshelly10@wufoo.com,female,animate weapon,Pathfinder,mshelly10,60,Argentina,11
37,Brook,Severwright,bseverwright11@constantcontact.com,female,arctic armour,Assassin,bseverwright11,214,Sweden,81
38,Jacquette,Pettet,jpettet12@shinystat.com,female,arctic armour,Deadeye,jpettet12,416,Cyprus,62
39,Roberto,,rwhickman13@cornell.edu,female,barrage,Berserker,rmcmanaman13,124,Nepal,47
40,Mathilda,Scintsbury,mscintsbury14@shutterfly.com,female,animate weapon,Slayer,mscintsbury14,429,Eritrea,88
41,Bancroft,,bball15@ihg.com,female,arctic armour,Hierophant,bmarrington15,362,Comoros,65
42,Bengt,Shory,bshory16@apple.com,female,barrage,Deadeye,bshory16,173,Palestinian Territory,3
43,Laina,,lscoyne17@independent.co.uk,female,barrage,Gladiator,lennew17,364,Bahrain,43
44,,Citrine,jcitrine18@usnews.com,female,animate weapon,Gladiator,jcitrine18,54,Bulgaria,60
45,,Kenforth,tkenforth19@printfriendly.com,female,arctic armour,Assassin,kkenforth19,312,Austria,14
46,Brigid,,bhardiman1a@wired.com,female,animate weapon,Raider,bguisot1a,395,Nepal,30
47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Occultist,gjerger1b,335,Palestinian Territory,91
48,,Nenci,rnenci1c@cisco.com,female,barrage,Assassin,jnenci1c,184,Myanmar,94
49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Chieftain,ppennycook1d,111,Azerbaijan,25
50,Niel,,ngorelli1e@digg.com,female,arctic armour,Champion,nsouten1e,362,Italy,50
51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Elementalist,bpadwick1f,30,Kosovo,32
52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Hierophant,jitzkin1g,283,South Georgia and the South Sandwich Islands,69
53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Necromancer,cbusek1h,413,Macedonia,21
54,,,vwitter1i@163.com,female,barrage,Hierophant,dbeatty1i,99,Egypt,94
55,Christabella,Kem,ckem1j@aol.com,female,barrage,Ascendant,ckem1j,365,Somalia,17
56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Inquisitor,pcavolini1k,90,Bolivia,55
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Pathfinder,esage1l,397,Kyrgyzstan,87
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Assassin,pgrolle1m,46,Peru,32
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Ascendant,cscutcheon1n,186,Belize,36
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Berserker,crawes1o,390,Jamaica,57
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Assassin,pcaulcutt1p,144,Latvia,64
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Inquisitor,fpinchen1q,441,Jordan,84
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Hierophant,gcamier1r,397,Paraguay,96
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Juggernaut,jmeechan1s,310,South Georgia and the South Sandwich Islands,54
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Raider,ztomson1t,54,Estonia,6
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Slayer,hverrill1u,51,Norway,17
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Guardian,gspadaro1v,252,Bosnia and Herzegovina,30
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Inquisitor,gattwoul1w,273,Guam,53
69,,,vromi1x@sciencedaily.com,female,barrage,Chieftain,csargint1x,105,East Timor,93
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Hierophant,elyst1y,392,Denmark,69
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Juggernaut,wbetts1z,24,North Korea,58
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Occultist,plysaght20,225,Kyrgyzstan,63
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Berserker,fwroath21,284,Zimbabwe,52
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Assassin,rfarfoot22,32,Zambia,59
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Pathfinder,fcallander23,256,Mozambique,51
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Trickster,hdavidov24,295,Argentina,13
77,Molli,,mhaps25@wp.com,female,barrage,Pathfinder,mgyves25,118,Bangladesh,70
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Assassin,aokielt26,50,Serbia,1
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Champion,smuino27,164,Afghanistan,86
80,Janenna,,jstihl28@furl.net,female,animate weapon,Deadeye,jseagar28,264,Slovenia,19
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Elementalist,gbartolic29,423,United States,50
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Juggernaut,spopov2a,325,Dominican Republic,26
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Assassin,gelldred2b,297,Greece,67
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Ascendant,pkiledal2c,126,East Timor,3
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Hierophant,egolthorpp2d,295,Syria,22
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Hierophant,ybaynes2e,170,East Timor,28
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Hierophant,crickard2f,139,France,79
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Gladiator,gfryd2g,262,Benin,84
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Assassin,rimesen2h,253,Belarus,81
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Necromancer,ldurdle2i,275,Taiwan,47
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Necromancer,lspatari2j,298,Tanzania,24
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Gladiator,dgouinlock2k,69,Palestinian Territory,27
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Juggernaut,jmaccoll2l,6,Estonia,15
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Ascendant,ckumar2m,54,Vietnam,99
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Raider,rlouisot2n,429,Philippines,53
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Berserker,cgobeau2o,373,Norway,20
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Gladiator,bagget2p,329,Sudan,13
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Necromancer,asutliff2q,53,New Caledonia,42
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Ascendant,vfindlow2r,182,Nigeria,78
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Champion,bbrandom2s,170,Nigeria,59
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Champion,rprestner2t,342,Djibouti,22
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Necromancer,stearney2u,358,Russia,42
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Saboteur,jcorben2v,13,Lithuania,73
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Assassin,gnarramore2w,330,Niger,27
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Berserker,tupsale2x,72,Syria,35
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Pathfinder,pburr2y,450,Cyprus,1
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Necromancer,rlindblad2z,16,Austria,29
108,Herman,,hbragg30@msn.com,male,barrage,Gladiator,hhellyar30,113,Luxembourg,12
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Pathfinder,cpirdy31,245,Kenya,65
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Ascendant,pperillio32,400,Kuwait,95
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Champion,eschooley33,371,Russia,70
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Inquisitor,lgreeve34,284,Ireland,19
113,,Berston,cberston35@aboutads.info,male,barrage,Chieftain,cberston35,176,Vanuatu,82
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Elementalist,bserfati36,412,Uruguay,58
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Saboteur,cpritty37,79,Zambia,18
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Deadeye,rsaffrin38,272,Zimbabwe,5
117,Stesha,Della,sdella39@joomla.org,male,barrage,Slayer,sdella39,224,Azerbaijan,62
118,Giles,,glopez3a@deviantart.com,male,barrage,Hierophant,gmcilwraith3a,377,Vanuatu,12
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Assassin,hpeirce3b,224,Latvia,85
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Inquisitor,lingreda3c,422,Cameroon,57
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Pathfinder,aschwaiger3d,55,Yemen,25
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Champion,spownall3e,12,Egypt,21
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Hierophant,mbackhurst3f,229,Mozambique,23
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Juggernaut,ckillock3g,268,Austria,65
125,Conni,,cartois3h@intel.com,male,barrage,Guardian,cwithers3h,425,Vietnam,69
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Elementalist,gmerriton3i,231,Somalia,36
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Berserker,twaddilove3j,251,Iraq,99
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Chieftain,mveeler3k,167,Russia,76
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Raider,rshapera3l,359,Israel,78
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Juggernaut,hruddell3m,143,Eritrea,63
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Pathfinder,spovah3n,316,Chad,97
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Slayer,lmiddlebrook3o,204,Bhutan,85
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Berserker,jmetheringham3p,59,France,79
134,,,kteresi3q@plala.or.jp,male,animate weapon,Raider,aknightsbridge3q,343,Norway,85
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Elementalist,ybedboro3r,312,Mexico,54
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Inquisitor,dthorwarth3s,13,Guam,18
137,Lars,,lallison3t@diigo.com,male,animate weapon,Champion,lplante3t,376,Kuwait,68
138,,,ctakis3u@ca.gov,male,barrage,Ascendant,wmorfey3u,326,South Korea,40
139,,,jeadmead3v@sciencedaily.com,male,barrage,Slayer,tfoux3v,166,Mexico,51
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Guardian,crings3w,388,China,83
141,Merrick,Gason,mgason3x@163.com,male,barrage,Elementalist,mgason3x,51,Taiwan,30
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Trickster,bkabos3y,44,Mozambique,16
143,Marie,,mdybell3z@weather.com,male,animate weapon,Guardian,mvertigan3z,95,Argentina,29
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Pathfinder,ehultberg40,231,Uganda,24
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Champion,cfaherty41,149,Ghana,55
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Occultist,asharper42,102,Kyrgyzstan,1
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Ascendant,sbaldacchino43,219,Peru,40
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Necromancer,mnowak44,423,Kosovo,74
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Slayer,bcleynaert45,386,Bhutan,48
150,Florie,,flampl46@smh.com.au,male,arctic armour,Inquisitor,fgrewer46,392,Guam,46
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Raider,rbarnaclough47,327,El Salvador,67
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Raider,cnorthleigh48,401,Kosovo,16
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Juggernaut,aheinig49,142,Ecuador,19
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Chieftain,mkinney4a,424,Mongolia,77
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Chieftain,amoynihan4b,403,Ukraine,70
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Champion,vroadknight4c,17,Comoros,11
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Hierophant,ihankey4d,313,Vietnam,8
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Assassin,delan4e,325,Tunisia,81
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Assassin,dscruby4f,89,South Georgia and the South Sandwich Islands,32
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Guardian,hfinlaison4g,190,Vietnam,59
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Guardian,balenshev4h,322,Madagascar,81
162,Mariel,,mashurst4i@icio.us,male,barrage,Hierophant,mkrystof4i,184,Croatia,43
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Deadeye,cwarlowe4j,398,Cyprus,76
164,Mabelle,,mcotelard4k@51.la,male,barrage,Trickster,mglavias4k,255,Somalia,66
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Berserker,wollenbuttel4l,301,Hungary,82
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Chieftain,helcy4m,90,Albania,99
167,Cam,,chellyer4n@about.com,male,animate weapon,Deadeye,cnickless4n,328,Kyrgyzstan,60
168,Porter,,pbodocs4o@netlog.com,male,barrage,Guardian,ppetrozzi4o,246,Laos,10
169,Trenna,,tbownass4p@1und1.de,male,barrage,Ascendant,tgherardini4p,186,Kosovo,2
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Raider,dbeckensall4q,223,Uruguay,96
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Juggernaut,yallebone4r,365,Iran,9
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Trickster,alowndes4s,162,Ivory Coast,27
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Necromancer,yallabarton4t,272,Lithuania,91
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Slayer,cosorio4u,424,South Georgia and the South Sandwich Islands,41
175,Antonella,,acote4v@behance.net,male,barrage,Assassin,agreenalf4v,273,United States,42
176,Joya,,jluna4w@example.com,male,barrage,Slayer,jbougen4w,116,Yemen,79
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Slayer,tdanovich4x,50,New Caledonia,53
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Raider,fsalkild4y,251,Cyprus,50
179,,,gsidry4z@comsenz.com,male,barrage,Ascendant,jtripean4z,135,Madagascar,3
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Deadeye,lpoulsum50,79,Belize,3
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Hierophant,areignard51,167,Bangladesh,70
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Gladiator,idoggett52,30,Djibouti,62
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Occultist,aettles53,129,Uganda,40
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Inquisitor,vpinkie54,54,Senegal,17
185,,,krosin55@wikispaces.com,male,arctic armour,Saboteur,bblockley55,210,South Korea,89
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Assassin,ngleasane56,66,Netherlands,63
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Chieftain,gwaryk57,392,Belarus,43
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Saboteur,sdesimoni58,310,Ivory Coast,40
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Inquisitor,cdavenhall59,308,Azerbaijan,72
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Occultist,tropkins5a,22,Azerbaijan,18
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Saboteur,aschubart5b,44,Guam,28
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Slayer,mmcnickle5c,170,Mexico,33
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Assassin,kangeau5d,347,Thailand,50
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Juggernaut,hdeplacido5e,401,Niger,46
195,,,eandrioni5f@soup.io,male,arctic armour,Saboteur,nlovegrove5f,58,Kuwait,60
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Deadeye,fnorsister5g,316,Myanmar,79
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Necromancer,iemmott5h,352,Denmark,48
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Necromancer,skneesha5i,206,Hungary,30
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Chieftain,tsoonhouse5j,397,Croatia,93
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Hierophant,zdepietri5k,220,Japan,79
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Champion,cticehurst5l,120,New Zealand,70
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Trickster,jdigiacomettino5m,7,Colombia,51
203,,,sgiffon5n@skyrock.com,male,barrage,Saboteur,alinstead5n,285,Zimbabwe,39
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Ascendant,pgreensitt5o,191,Niger,41
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Deadeye,ahamber5p,421,Somalia,65
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Elementalist,aseabourne5q,362,Niger,56
207,Florenza,,flutton5r@ucla.edu,male,barrage,Deadeye,fharte5r,60,Niger,63
208,Bank,,bwinnett5s@comcast.net,male,barrage,Saboteur,bmccorley5s,98,Croatia,76
209,Lilith,,lreedie5t@ehow.com,male,barrage,Berserker,lviger5t,187,Azerbaijan,32
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Assassin,rbraz5u,350,Estonia,63
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Saboteur,esaur5v,161,Benin,96
212,Markos,,mfassmann5w@lulu.com,male,barrage,Elementalist,mzambonini5w,266,Sweden,6
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Berserker,mfeely5x,398,Venezuela,59
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Champion,lbeaty5y,144,Estonia,15
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Chieftain,cnorthcote5z,221,Mauritania,4
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Ascendant,tvallintine60,300,South Africa,66
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Elementalist,lsedgemond61,20,Poland,94
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Saboteur,aisacq62,269,Venezuela,80
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Raider,hdallyn63,325,Zambia,94
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Ascendant,trickets64,118,Poland,63
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Occultist,csummerill65,45,Laos,27
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Occultist,gleist66,285,Niger,55
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Chieftain,edeathridge67,405,Chile,76
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Chieftain,vransbury68,355,Russia,10
225,,Seman,eseman69@newyorker.com,male,barrage,Occultist,dseman69,259,Micronesia,13
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Saboteur,kcristofolo6a,389,Greece,22
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Raider,gmaccarlich6b,220,Niger,70
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Trickster,dingleby6c,262,Cyprus,28
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Ascendant,eprest6d,305,Dominican Republic,55
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Necromancer,nbenedettini6e,80,Laos,19
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Elementalist,dternault6f,124,Indonesia,7
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Ascendant,nmurison6g,184,Micronesia,43
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Pathfinder,kstanyforth6h,349,Syria,76
234,Abdul,,aleahey6i@free.fr,male,barrage,Trickster,agenery6i,142,Democratic Republic of the Congo,54
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Berserker,ptinklin6j,108,Luxembourg,15
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Juggernaut,ulambis6k,140,Honduras,3
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Berserker,kmartugin6l,172,France,34
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Assassin,jmackowle6m,279,South Korea,23
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Saboteur,jgroveham6n,13,Kenya,12
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Guardian,achaucer6o,330,Ghana,86
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Ascendant,fbernholt6p,235,Canada,55
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Pathfinder,jscarlan6q,307,Ghana,86
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Slayer,bnewvell6r,163,Indonesia,64
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Guardian,fcrane6s,200,Dominican Republic,67
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Hierophant,kwinchurst6t,202,Uzbekistan,14
246,,,jnutty6u@foxnews.com,male,barrage,Gladiator,nbasire6u,1,Namibia,82
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Trickster,pblodg6v,409,Democratic Republic of the Congo,74
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Trickster,rdenisevich6w,182,Canada,82
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Champion,vlambird6x,124,North Korea,39
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Assassin,gkleyn6y,391,Kyrgyzstan,8
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Inquisitor,mauton6z,16,Micronesia,22
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Necromancer,agodmar70,58,Serbia,93
253,Marybeth,,mmelly71@apple.com,male,barrage,Pathfinder,mmcquillan71,122,Nigeria,62
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Assassin,rfanton72,66,Croatia,35
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Juggernaut,vwestney73,140,Chad,29
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Raider,mvillalta74,353,Moldova,16
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Occultist,lstockwell75,292,Tunisia,95
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Inquisitor,sende76,394,Cameroon,36
259,Jens,Boadby,jboadby77@gnu.org,male,barrage,Occultist,jboadby77,444,Serbia,82
