index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Berserker,esage1l,397,Svalbard and Jan Mayen,84
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Gladiator,pgrolle1m,46,Comoros,18
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Chieftain,cscutcheon1n,186,Senegal,24
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Raider,crawes1o,390,Syria,74
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Pathfinder,pcaulcutt1p,144,Yemen,46
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Assassin,fpinchen1q,441,Pakistan,69
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Slayer,gcamier1r,397,Vanuatu,51
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Pathfinder,jmeechan1s,310,Ivory Coast,86
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Berserker,ztomson1t,54,United States,71
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Juggernaut,hverrill1u,51,Italy,14
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Inquisitor,gspadaro1v,252,Peru,55
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Raider,gattwoul1w,273,Mauritania,21
69,,,vromi1x@sciencedaily.com,female,barrage,Necromancer,csargint1x,105,Eritrea,77
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Ascendant,elyst1y,392,Jordan,87
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Deadeye,wbetts1z,24,Morocco,55
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Inquisitor,plysaght20,225,Philippines,89
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Inquisitor,fwroath21,284,Iraq,55
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Deadeye,rfarfoot22,32,Croatia,10
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Champion,fcallander23,256,Kosovo,36
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Chieftain,hdavidov24,295,Canada,78
77,Molli,,mhaps25@wp.com,female,barrage,Pathfinder,mgyves25,118,Moldova,76
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Chieftain,aokielt26,50,Taiwan,94
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Inquisitor,smuino27,164,Laos,10
80,Janenna,,jstihl28@furl.net,female,animate weapon,Occultist,jseagar28,264,Venezuela,88
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Berserker,gbartolic29,423,Namibia,54
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Trickster,spopov2a,325,Guatemala,26
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Gladiator,gelldred2b,297,Palestinian Territory,25
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Guardian,pkiledal2c,126,Mexico,2
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Slayer,egolthorpp2d,295,South Sudan,18
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Slayer,ybaynes2e,170,Namibia,36
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Ascendant,crickard2f,139,Zambia,92
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Deadeye,gfryd2g,262,Denmark,81
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Champion,rimesen2h,253,Jamaica,57
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Pathfinder,ldurdle2i,275,Kazakhstan,32
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Trickster,lspatari2j,298,Democratic Republic of the Congo,42
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Deadeye,dgouinlock2k,69,South Sudan,64
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Deadeye,jmaccoll2l,6,Hungary,68
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Saboteur,ckumar2m,54,Mexico,8
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Pathfinder,rlouisot2n,429,Tunisia,1
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Chieftain,cgobeau2o,373,Syria,37
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Occultist,bagget2p,329,Yemen,17
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Deadeye,asutliff2q,53,Honduras,88
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Saboteur,vfindlow2r,182,Azerbaijan,53
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Trickster,bbrandom2s,170,Zimbabwe,76
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Hierophant,rprestner2t,342,Honduras,30
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Champion,stearney2u,358,New Caledonia,45
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Saboteur,jcorben2v,13,Senegal,71
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Elementalist,gnarramore2w,330,Lithuania,42
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Raider,tupsale2x,72,Yemen,55
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Occultist,pburr2y,450,Chad,67
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Ascendant,rlindblad2z,16,Cyprus,20
108,Herman,,hbragg30@msn.com,male,barrage,Slayer,hhellyar30,113,Colombia,92
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Berserker,cpirdy31,245,Iran,66
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Hierophant,pperillio32,400,Ghana,74
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Occultist,eschooley33,371,Nicaragua,88
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Trickster,lgreeve34,284,South Korea,50
113,,Berston,cberston35@aboutads.info,male,barrage,Champion,cberston35,176,Ireland,16
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Inquisitor,bserfati36,412,Honduras,90
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Occultist,cpritty37,79,New Caledonia,44
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Necromancer,rsaffrin38,272,Belarus,10
117,Stesha,Della,sdella39@joomla.org,male,barrage,Juggernaut,sdella39,224,Syria,25
118,Giles,,glopez3a@deviantart.com,male,barrage,Deadeye,gmcilwraith3a,377,Philippines,92
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Assassin,hpeirce3b,224,Nigeria,80
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Trickster,lingreda3c,422,Bolivia,54
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Juggernaut,aschwaiger3d,55,Somalia,10
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Deadeye,spownall3e,12,Israel,70
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Hierophant,mbackhurst3f,229,Moldova,97
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Saboteur,ckillock3g,268,Marshall Islands,58
125,Conni,,cartois3h@intel.com,male,barrage,Deadeye,cwithers3h,425,Pakistan,15
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Trickster,gmerriton3i,231,Thailand,25
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Gladiator,twaddilove3j,251,Czech Republic,75
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Inquisitor,mveeler3k,167,Haiti,12
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Pathfinder,rshapera3l,359,Cyprus,42
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Juggernaut,hruddell3m,143,Paraguay,4
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Necromancer,spovah3n,316,Bangladesh,16
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Deadeye,lmiddlebrook3o,204,Italy,51
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Hierophant,jmetheringham3p,59,Serbia,7
134,,,kteresi3q@plala.or.jp,male,animate weapon,Guardian,aknightsbridge3q,343,Bahrain,8
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Occultist,ybedboro3r,312,South Korea,84
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Chieftain,dthorwarth3s,13,Kosovo,32
137,Lars,,lallison3t@diigo.com,male,animate weapon,Hierophant,lplante3t,376,Malaysia,18
138,,,ctakis3u@ca.gov,male,barrage,Necromancer,wmorfey3u,326,Albania,58
139,,,jeadmead3v@sciencedaily.com,male,barrage,Deadeye,tfoux3v,166,Taiwan,76
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Necromancer,crings3w,388,Albania,64
141,Merrick,Gason,mgason3x@163.com,male,barrage,Chieftain,mgason3x,51,China,72
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Deadeye,bkabos3y,44,Estonia,21
143,Marie,,mdybell3z@weather.com,male,animate weapon,Champion,mvertigan3z,95,United States,8
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Ascendant,ehultberg40,231,Thailand,67
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Juggernaut,cfaherty41,149,Eritrea,55
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Saboteur,asharper42,102,Bolivia,92
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Pathfinder,sbaldacchino43,219,Kuwait,92
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Occultist,mnowak44,423,Zimbabwe,54
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Berserker,bcleynaert45,386,Bosnia and Herzegovina,22
150,Florie,,flampl46@smh.com.au,male,arctic armour,Slayer,fgrewer46,392,Yemen,28
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Guardian,rbarnaclough47,327,East Timor,91
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Necromancer,cnorthleigh48,401,New Zealand,47
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Inquisitor,aheinig49,142,Kenya,22
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Raider,mkinney4a,424,Vanuatu,65
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Raider,amoynihan4b,403,Japan,40
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Champion,vroadknight4c,17,Japan,10
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Guardian,ihankey4d,313,Bosnia and Herzegovina,70
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Ascendant,delan4e,325,Argentina,39
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Ascendant,dscruby4f,89,Senegal,94
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Occultist,hfinlaison4g,190,Nigeria,56
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Occultist,balenshev4h,322,Chile,53
162,Mariel,,mashurst4i@icio.us,male,barrage,Deadeye,mkrystof4i,184,Portugal,80
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Hierophant,cwarlowe4j,398,Marshall Islands,89
164,Mabelle,,mcotelard4k@51.la,male,barrage,Pathfinder,mglavias4k,255,Nigeria,58
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Hierophant,wollenbuttel4l,301,Tajikistan,84
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Raider,helcy4m,90,Laos,73
167,Cam,,chellyer4n@about.com,male,animate weapon,Inquisitor,cnickless4n,328,Dominican Republic,72
168,Porter,,pbodocs4o@netlog.com,male,barrage,Ascendant,ppetrozzi4o,246,Serbia,14
169,Trenna,,tbownass4p@1und1.de,male,barrage,Deadeye,tgherardini4p,186,Netherlands,41
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Deadeye,dbeckensall4q,223,Russia,74
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Raider,yallebone4r,365,Honduras,54
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Chieftain,alowndes4s,162,Micronesia,32
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Gladiator,yallabarton4t,272,Serbia,93
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Necromancer,cosorio4u,424,North Korea,77
175,Antonella,,acote4v@behance.net,male,barrage,Pathfinder,agreenalf4v,273,Italy,94
176,Joya,,jluna4w@example.com,male,barrage,Trickster,jbougen4w,116,North Korea,15
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Hierophant,tdanovich4x,50,Macedonia,35
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Juggernaut,fsalkild4y,251,Democratic Republic of the Congo,96
179,,,gsidry4z@comsenz.com,male,barrage,Necromancer,jtripean4z,135,Ecuador,54
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Gladiator,lpoulsum50,79,Croatia,65
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Champion,areignard51,167,Morocco,9
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Juggernaut,idoggett52,30,Indonesia,13
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Chieftain,aettles53,129,Portugal,31
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Necromancer,vpinkie54,54,Nicaragua,11
185,,,krosin55@wikispaces.com,male,arctic armour,Champion,bblockley55,210,Bhutan,10
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Raider,ngleasane56,66,Ghana,83
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Occultist,gwaryk57,392,Benin,37
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Inquisitor,sdesimoni58,310,Iraq,77
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Assassin,cdavenhall59,308,Denmark,69
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Juggernaut,tropkins5a,22,Armenia,16
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Ascendant,aschubart5b,44,Greece,44
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Ascendant,mmcnickle5c,170,Bhutan,73
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Gladiator,kangeau5d,347,North Korea,62
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Occultist,hdeplacido5e,401,Bulgaria,13
195,,,eandrioni5f@soup.io,male,arctic armour,Gladiator,nlovegrove5f,58,Morocco,94
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Champion,fnorsister5g,316,Russia,6
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Berserker,iemmott5h,352,Argentina,15
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Pathfinder,skneesha5i,206,Senegal,88
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Chieftain,tsoonhouse5j,397,Djibouti,72
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Guardian,zdepietri5k,220,Tunisia,69
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Hierophant,cticehurst5l,120,Belarus,82
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Champion,jdigiacomettino5m,7,Chad,13
203,,,sgiffon5n@skyrock.com,male,barrage,Ascendant,alinstead5n,285,Croatia,46
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Assassin,pgreensitt5o,191,Ivory Coast,39
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Chieftain,ahamber5p,421,Jamaica,52
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Necromancer,aseabourne5q,362,Nigeria,42
207,Florenza,,flutton5r@ucla.edu,male,barrage,Hierophant,fharte5r,60,Belarus,68
208,Bank,,bwinnett5s@comcast.net,male,barrage,Necromancer,bmccorley5s,98,Bulgaria,76
209,Lilith,,lreedie5t@ehow.com,male,barrage,Pathfinder,lviger5t,187,Israel,59
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Raider,rbraz5u,350,Zimbabwe,83
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Trickster,esaur5v,161,Dominican Republic,75
212,Markos,,mfassmann5w@lulu.com,male,barrage,Deadeye,mzambonini5w,266,Sudan,15
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Saboteur,mfeely5x,398,South Georgia and the South Sandwich Islands,7
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Elementalist,lbeaty5y,144,Norway,67
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Chieftain,cnorthcote5z,221,Croatia,98
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Raider,tvallintine60,300,Bolivia,68
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Pathfinder,lsedgemond61,20,Finland,95
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Necromancer,aisacq62,269,Jordan,52
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Inquisitor,hdallyn63,325,Italy,62
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Chieftain,trickets64,118,Vietnam,99
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Hierophant,csummerill65,45,Bangladesh,78
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Ascendant,gleist66,285,Indonesia,92
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Gladiator,edeathridge67,405,El Salvador,15
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Inquisitor,vransbury68,355,Micronesia,57
225,,Seman,eseman69@newyorker.com,male,barrage,Hierophant,dseman69,259,Somalia,7
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Gladiator,kcristofolo6a,389,Bhutan,97
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Occultist,gmaccarlich6b,220,Svalbard and Jan Mayen,45
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Juggernaut,dingleby6c,262,Guam,83
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Chieftain,eprest6d,305,Japan,72
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Occultist,nbenedettini6e,80,Marshall Islands,12
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Necromancer,dternault6f,124,Zambia,3
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Necromancer,nmurison6g,184,Laos,20
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Berserker,kstanyforth6h,349,Netherlands,89
234,Abdul,,aleahey6i@free.fr,male,barrage,Champion,agenery6i,142,Brazil,66
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Gladiator,ptinklin6j,108,Cameroon,16
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Gladiator,ulambis6k,140,Philippines,29
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Juggernaut,kmartugin6l,172,North Korea,12
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Guardian,jmackowle6m,279,Austria,10
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Champion,jgroveham6n,13,Bulgaria,5
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Assassin,achaucer6o,330,Yemen,83
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Pathfinder,fbernholt6p,235,South Sudan,79
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Champion,jscarlan6q,307,Egypt,7
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Necromancer,bnewvell6r,163,Cameroon,9
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Hierophant,fcrane6s,200,Azerbaijan,24
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Berserker,kwinchurst6t,202,Sri Lanka,64
246,,,jnutty6u@foxnews.com,male,barrage,Deadeye,nbasire6u,1,North Korea,53
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Raider,pblodg6v,409,South Africa,11
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Berserker,rdenisevich6w,182,Bangladesh,6
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Trickster,vlambird6x,124,Zambia,77
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Elementalist,gkleyn6y,391,Azerbaijan,47
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Berserker,mauton6z,16,Mongolia,62
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Saboteur,agodmar70,58,Niger,20
253,Marybeth,,mmelly71@apple.com,male,barrage,Necromancer,mmcquillan71,122,Mauritania,80
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Champion,rfanton72,66,South Korea,77
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Berserker,vwestney73,140,South Georgia and the South Sandwich Islands,34
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Necromancer,mvillalta74,353,New Caledonia,95
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Hierophant,lstockwell75,292,Saint Barthelemy,98
