index,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
19,Keary,,krainsdonj@mapy.cz,female,animate weapon,Deadeye,kwevellj,323,Zimbabwe,14
20,Tarrance,Rait,traitk@ehow.com,female,barrage,Deadeye,traitk,286,Ethiopia,92
21,Antone,,adeluzel@mediafire.com,female,arctic armour,Saboteur,agoulterl,78,Eritrea,73
22,,Tidey,rtideym@oaic.gov.au,female,barrage,Ascendant,ktideym,60,Portugal,25
23,Sheela,,sredfearnn@nationalgeographic.com,female,arctic armour,Champion,selkingtonn,148,Senegal,89
24,Selma,Alven,salveno@themeforest.net,female,animate weapon,Saboteur,salveno,384,Chad,94
25,Magdalen,Kennaird,mkennairdp@mail.ru,female,arctic armour,Inquisitor,mkennairdp,264,Ireland,40
26,Ilene,Metheringham,imetheringhamq@domainmarket.com,female,barrage,Guardian,imetheringhamq,434,Kazakhstan,11
27,Karlene,Bezemer,kbezemerr@digg.com,female,animate weapon,Juggernaut,kbezemerr,44,Belize,68
28,,Kearns,jkearnss@amazon.com,female,barrage,Assassin,skearnss,59,Haiti,26
29,Hendrik,Baterip,hbateript@google.cn,female,arctic armour,Saboteur,hbateript,347,New Caledonia,89
30,Daile,Qusklay,dqusklayu@chicagotribune.com,female,arctic armour,Pathfinder,dqusklayu,103,Chad,63
31,Jeanna,,jwhearv@163.com,female,barrage,Juggernaut,jbainesv,228,East Timor,98
32,Rosamund,Matelaitis,rmatelaitisw@webeden.co.uk,female,animate weapon,Saboteur,rmatelaitisw,322,Macedonia,27
33,Celia,Fellenor,cfellenorx@nps.gov,female,barrage,Guardian,cfellenorx,133,Jordan,14
34,Dacey,,dcassiey@ihg.com,female,barrage,Trickster,dbrienty,333,Belize,17
35,Eben,,ecavanz@t.co,female,arctic armour,Slayer,evanderhoevenz,390,Taiwan,44
36,Mordy,Shelly,mshelly10@wufoo.com,female,animate weapon,Saboteur,mshelly10,60,Venezuela,24
37,Brook,Severwright,bseverwright11@constantcontact.com,female,arctic armour,Hierophant,bseverwright11,214,Philippines,78
38,Jacquette,Pettet,jpettet12@shinystat.com,female,arctic armour,Trickster,jpettet12,416,Jamaica,91
39,Roberto,,rwhickman13@cornell.edu,female,barrage,Guardian,rmcmanaman13,124,Latvia,92
40,Mathilda,Scintsbury,mscintsbury14@shutterfly.com,female,animate weapon,Chieftain,mscintsbury14,429,East Timor,16
41,Bancroft,,bball15@ihg.com,female,arctic armour,Elementalist,bmarrington15,362,Sweden,11
42,Bengt,Shory,bshory16@apple.com,female,barrage,Champion,bshory16,173,Moldova,87
43,Laina,,lscoyne17@independent.co.uk,female,barrage,Juggernaut,lennew17,364,Peru,67
44,,Citrine,jcitrine18@usnews.com,female,animate weapon,Hierophant,jcitrine18,54,Honduras,79
45,,Kenforth,tkenforth19@printfriendly.com,female,arctic armour,Necromancer,kkenforth19,312,Kenya,72
46,Brigid,,bhardiman1a@wired.com,female,animate weapon,Chieftain,bguisot1a,395,Mongolia,9
47,Gusty,Jerger,gjerger1b@toplist.cz,female,barrage,Slayer,gjerger1b,335,Azerbaijan,10
48,,Nenci,rnenci1c@cisco.com,female,barrage,Ascendant,jnenci1c,184,Benin,36
49,,Pennycook,zpennycook1d@linkedin.com,female,barrage,Occultist,ppennycook1d,111,Guatemala,90
50,Niel,,ngorelli1e@digg.com,female,arctic armour,Pathfinder,nsouten1e,362,East Timor,9
51,Buddy,Padwick,bpadwick1f@baidu.com,female,barrage,Raider,bpadwick1f,30,Jamaica,53
52,Jamison,Itzkin,jitzkin1g@tinypic.com,female,barrage,Chieftain,jitzkin1g,283,Laos,40
53,Cathe,,ctoomer1h@networkadvertising.org,female,animate weapon,Gladiator,cbusek1h,413,Mauritania,48
54,,,vwitter1i@163.com,female,barrage,Berserker,dbeatty1i,99,Bangladesh,42
55,Christabella,Kem,ckem1j@aol.com,female,barrage,Trickster,ckem1j,365,Jordan,40
56,Pam,Cavolini,pcavolini1k@geocities.com,female,animate weapon,Inquisitor,pcavolini1k,90,Cyprus,45
57,Elaine,,ebreens1l@ucoz.ru,female,barrage,Elementalist,esage1l,397,Brazil,89
58,Pen,Grolle,pgrolle1m@tripadvisor.com,female,barrage,Trickster,pgrolle1m,46,Tajikistan,60
59,Cherilyn,Scutcheon,cscutcheon1n@comsenz.com,female,barrage,Hierophant,cscutcheon1n,186,Czech Republic,88
60,Cahra,Rawes,crawes1o@oaic.gov.au,female,arctic armour,Trickster,crawes1o,390,United States,90
61,Port,Caulcutt,pcaulcutt1p@cornell.edu,female,barrage,Deadeye,pcaulcutt1p,144,Uganda,39
62,Fifine,Pinchen,fpinchen1q@wikipedia.org,female,barrage,Necromancer,fpinchen1q,441,Cameroon,24
63,Geoff,,gcogger1r@nytimes.com,female,animate weapon,Slayer,gcamier1r,397,United States,28
64,Jarrad,Meechan,jmeechan1s@elegantthemes.com,female,arctic armour,Occultist,jmeechan1s,310,Sudan,84
65,Zedekiah,,zferraresi1t@storify.com,female,animate weapon,Hierophant,ztomson1t,54,Philippines,26
66,Hester,Verrill,hverrill1u@tmall.com,female,barrage,Berserker,hverrill1u,51,New Zealand,8
67,Gareth,Spadaro,gspadaro1v@livejournal.com,female,animate weapon,Deadeye,gspadaro1v,252,Honduras,84
68,Graham,Attwoul,gattwoul1w@topsy.com,female,animate weapon,Saboteur,gattwoul1w,273,Tanzania,1
69,,,vromi1x@sciencedaily.com,female,barrage,Slayer,csargint1x,105,Sweden,79
70,Edith,Lyst,elyst1y@opensource.org,female,animate weapon,Slayer,elyst1y,392,New Caledonia,63
71,Walton,,wramsdell1z@jalbum.net,female,arctic armour,Guardian,wbetts1z,24,Indonesia,7
72,Paul,,prootes20@stumbleupon.com,female,animate weapon,Juggernaut,plysaght20,225,Bulgaria,67
73,Ferris,Wroath,fwroath21@pinterest.com,female,animate weapon,Saboteur,fwroath21,284,Slovenia,97
74,Riane,Farfoot,rfarfoot22@shutterfly.com,female,barrage,Hierophant,rfarfoot22,32,Palestinian Territory,8
75,Flor,Callander,fcallander23@tiny.cc,female,animate weapon,Deadeye,fcallander23,256,New Caledonia,67
76,Harold,Davidov,hdavidov24@issuu.com,female,barrage,Occultist,hdavidov24,295,Malaysia,11
77,Molli,,mhaps25@wp.com,female,barrage,Occultist,mgyves25,118,Democratic Republic of the Congo,95
78,Aloysius,,ajimmes26@elegantthemes.com,female,animate weapon,Assassin,aokielt26,50,China,56
79,Scotty,,sfarbrace27@cocolog-nifty.com,female,animate weapon,Chieftain,smuino27,164,Belarus,83
80,Janenna,,jstihl28@furl.net,female,animate weapon,Gladiator,jseagar28,264,Pakistan,86
81,Gregorio,Bartolic,gbartolic29@howstuffworks.com,female,animate weapon,Guardian,gbartolic29,423,Eritrea,77
82,Sandor,Popov,spopov2a@cmu.edu,female,animate weapon,Champion,spopov2a,325,Somalia,55
83,Garrik,,gsaunderson2b@seattletimes.com,female,barrage,Necromancer,gelldred2b,297,Spain,74
84,Padget,Kiledal,pkiledal2c@youtube.com,female,arctic armour,Slayer,pkiledal2c,126,Eritrea,48
85,Evita,Golthorpp,egolthorpp2d@newsvine.com,female,barrage,Saboteur,egolthorpp2d,295,Austria,67
86,Yehudi,,ycordero2e@cpanel.net,female,arctic armour,Elementalist,ybaynes2e,170,El Salvador,17
87,Charline,Rickard,crickard2f@nyu.edu,female,animate weapon,Assassin,crickard2f,139,Slovenia,51
88,Gavrielle,,gkersey2g@sina.com.cn,female,barrage,Berserker,gfryd2g,262,Belarus,42
89,Rudolfo,Imesen,rimesen2h@paginegialle.it,female,barrage,Elementalist,rimesen2h,253,Bhutan,54
90,Lacie,Durdle,ldurdle2i@acquirethisname.com,female,barrage,Champion,ldurdle2i,275,Vietnam,94
91,Lauraine,Spatari,lspatari2j@nyu.edu,female,arctic armour,Occultist,lspatari2j,298,Zambia,83
92,Derry,,dcorrao2k@disqus.com,female,arctic armour,Juggernaut,dgouinlock2k,69,Nepal,20
93,,MacColl,bmaccoll2l@dagondesign.com,female,animate weapon,Ascendant,jmaccoll2l,6,Tunisia,36
94,Charo,,cmunnings2m@rambler.ru,female,animate weapon,Guardian,ckumar2m,54,Kazakhstan,45
95,Roslyn,Louisot,rlouisot2n@google.it,female,arctic armour,Occultist,rlouisot2n,429,Hungary,65
96,Ceil,,cgooding2o@tinyurl.com,female,arctic armour,Ascendant,cgobeau2o,373,Portugal,25
97,Bree,Agget,bagget2p@eventbrite.com,female,animate weapon,Assassin,bagget2p,329,Moldova,22
98,Alric,Sutliff,asutliff2q@businessinsider.com,female,barrage,Guardian,asutliff2q,53,North Korea,30
99,Vernon,Findlow,vfindlow2r@nbcnews.com,male,arctic armour,Occultist,vfindlow2r,182,Hungary,1
100,Burton,Brandom,bbrandom2s@ucoz.ru,male,barrage,Occultist,bbrandom2s,170,Kosovo,13
101,Rudolf,Prestner,rprestner2t@cloudflare.com,male,barrage,Champion,rprestner2t,342,Uzbekistan,82
102,Si,Tearney,stearney2u@hhs.gov,male,barrage,Inquisitor,stearney2u,358,Guam,47
103,Jen,Corben,jcorben2v@biglobe.ne.jp,male,animate weapon,Trickster,jcorben2v,13,Marshall Islands,40
104,Georgie,Narramore,gnarramore2w@house.gov,male,barrage,Ascendant,gnarramore2w,330,Sudan,34
105,Townsend,Upsale,tupsale2x@privacy.gov.au,male,barrage,Slayer,tupsale2x,72,Tunisia,98
106,Patrice,Burr,pburr2y@sciencedirect.com,male,arctic armour,Elementalist,pburr2y,450,Myanmar,9
107,Roze,Lindblad,rlindblad2z@hexun.com,male,animate weapon,Saboteur,rlindblad2z,16,Malta,29
108,Herman,,hbragg30@msn.com,male,barrage,Saboteur,hhellyar30,113,Portugal,17
109,Carmine,Pirdy,cpirdy31@bbc.co.uk,male,arctic armour,Saboteur,cpirdy31,245,Croatia,53
110,Paula,Perillio,pperillio32@tinyurl.com,male,barrage,Slayer,pperillio32,400,Myanmar,56
111,Eliot,Schooley,eschooley33@cbslocal.com,male,barrage,Gladiator,eschooley33,371,Micronesia,88
112,Lorilee,Greeve,lgreeve34@oaic.gov.au,male,animate weapon,Hierophant,lgreeve34,284,Lithuania,21
113,,Berston,cberston35@aboutads.info,male,barrage,Chieftain,cberston35,176,Malaysia,32
114,Burg,,blaweles36@hhs.gov,male,arctic armour,Inquisitor,bserfati36,412,Russia,29
115,Cherianne,Pritty,cpritty37@scribd.com,male,animate weapon,Raider,cpritty37,79,United States,51
116,Russell,,rpauncefort38@opera.com,male,arctic armour,Berserker,rsaffrin38,272,Sierra Leone,8
117,Stesha,Della,sdella39@joomla.org,male,barrage,Chieftain,sdella39,224,Sweden,13
118,Giles,,glopez3a@deviantart.com,male,barrage,Occultist,gmcilwraith3a,377,Jamaica,20
119,Herrick,,hvickerstaff3b@bizjournals.com,male,arctic armour,Assassin,hpeirce3b,224,Uzbekistan,42
120,Louie,,lnoller3c@mayoclinic.com,male,barrage,Slayer,lingreda3c,422,New Zealand,32
121,Aurel,,alamcken3d@cpanel.net,male,animate weapon,Guardian,aschwaiger3d,55,Tunisia,48
122,Shalna,Pownall,spownall3e@msn.com,male,animate weapon,Guardian,spownall3e,12,Uganda,30
123,Millisent,Backhurst,mbackhurst3f@topsy.com,male,arctic armour,Champion,mbackhurst3f,229,Denmark,5
124,Corilla,Killock,ckillock3g@oracle.com,male,arctic armour,Occultist,ckillock3g,268,Democratic Republic of the Congo,84
125,Conni,,cartois3h@intel.com,male,barrage,Occultist,cwithers3h,425,Zimbabwe,1
126,Glynis,Merriton,gmerriton3i@who.int,male,arctic armour,Guardian,gmerriton3i,231,Eritrea,40
127,Tina,,tsyer3j@reverbnation.com,male,barrage,Saboteur,twaddilove3j,251,Republic of the Congo,3
128,Martina,Veeler,mveeler3k@sogou.com,male,arctic armour,Chieftain,mveeler3k,167,Jordan,63
129,Ruddy,Shapera,rshapera3l@weibo.com,male,arctic armour,Guardian,rshapera3l,359,Macedonia,54
130,Holt,Ruddell,hruddell3m@taobao.com,male,arctic armour,Elementalist,hruddell3m,143,Bahrain,59
131,Sheryl,Povah,spovah3n@scientificamerican.com,male,barrage,Slayer,spovah3n,316,Ghana,47
132,Leopold,Middlebrook,lmiddlebrook3o@illinois.edu,male,arctic armour,Gladiator,lmiddlebrook3o,204,Zambia,55
133,,Metheringham,fmetheringham3p@drupal.org,male,arctic armour,Saboteur,jmetheringham3p,59,Iraq,48
134,,,kteresi3q@plala.or.jp,male,animate weapon,Ascendant,aknightsbridge3q,343,Finland,65
135,,Bedboro,ebedboro3r@cafepress.com,male,barrage,Trickster,ybedboro3r,312,Chad,53
136,Dee,,dmcgeagh3s@symantec.com,male,animate weapon,Inquisitor,dthorwarth3s,13,France,61
137,Lars,,lallison3t@diigo.com,male,animate weapon,Raider,lplante3t,376,Mongolia,65
138,,,ctakis3u@ca.gov,male,barrage,Hierophant,wmorfey3u,326,Nicaragua,11
139,,,jeadmead3v@sciencedaily.com,male,barrage,Deadeye,tfoux3v,166,Iraq,78
140,Cate,,cschulz3w@newsvine.com,male,animate weapon,Champion,crings3w,388,South Georgia and the South Sandwich Islands,30
141,Merrick,Gason,mgason3x@163.com,male,barrage,Deadeye,mgason3x,51,Honduras,36
142,Berrie,Kabos,bkabos3y@indiegogo.com,male,animate weapon,Slayer,bkabos3y,44,Italy,63
143,Marie,,mdybell3z@weather.com,male,animate weapon,Gladiator,mvertigan3z,95,Serbia,35
144,Elsy,Hultberg,ehultberg40@live.com,male,arctic armour,Trickster,ehultberg40,231,Estonia,78
145,Cele,Faherty,cfaherty41@last.fm,male,arctic armour,Raider,cfaherty41,149,Honduras,42
146,Aveline,Sharper,asharper42@cornell.edu,male,animate weapon,Saboteur,asharper42,102,Democratic Republic of the Congo,68
147,Shirley,Baldacchino,sbaldacchino43@blogger.com,male,animate weapon,Ascendant,sbaldacchino43,219,Denmark,24
148,Mycah,Nowak,mnowak44@sitemeter.com,male,animate weapon,Berserker,mnowak44,423,New Zealand,29
149,Bobbe,Cleynaert,bcleynaert45@bbb.org,male,barrage,Saboteur,bcleynaert45,386,Zambia,2
150,Florie,,flampl46@smh.com.au,male,arctic armour,Elementalist,fgrewer46,392,Hungary,62
151,Rosemaria,,rthaller47@reuters.com,male,barrage,Slayer,rbarnaclough47,327,Belarus,28
152,Chlo,,ccolleford48@dropbox.com,male,animate weapon,Chieftain,cnorthleigh48,401,Kuwait,85
153,Alvira,Heinig,aheinig49@seesaa.net,male,barrage,Saboteur,aheinig49,142,Zambia,64
154,Maxy,Kinney,mkinney4a@netlog.com,male,barrage,Hierophant,mkinney4a,424,Taiwan,22
155,Amelie,,acasetti4b@dailymail.co.uk,male,barrage,Assassin,amoynihan4b,403,Tunisia,2
156,Vilhelmina,Roadknight,vroadknight4c@ehow.com,male,barrage,Pathfinder,vroadknight4c,17,Democratic Republic of the Congo,57
157,Iris,Hankey,ihankey4d@hubpages.com,male,arctic armour,Champion,ihankey4d,313,Bolivia,85
158,Dierdre,Elan,delan4e@fotki.com,male,arctic armour,Ascendant,delan4e,325,Peru,78
159,Dennie,,dgraftonherbert4f@deliciousdays.com,male,animate weapon,Inquisitor,dscruby4f,89,Kazakhstan,91
160,Hailee,Finlaison,hfinlaison4g@fastcompany.com,male,animate weapon,Occultist,hfinlaison4g,190,Myanmar,65
161,Bartholemy,Alenshev,balenshev4h@mail.ru,male,animate weapon,Occultist,balenshev4h,322,Sierra Leone,37
162,Mariel,,mashurst4i@icio.us,male,barrage,Pathfinder,mkrystof4i,184,Mozambique,64
163,Chicky,Warlowe,cwarlowe4j@statcounter.com,male,animate weapon,Juggernaut,cwarlowe4j,398,Sri Lanka,97
164,Mabelle,,mcotelard4k@51.la,male,barrage,Deadeye,mglavias4k,255,Cameroon,59
165,Wendall,,wdacks4l@jiathis.com,male,barrage,Pathfinder,wollenbuttel4l,301,Tunisia,97
166,Herman,,hbrigdale4m@weibo.com,male,barrage,Chieftain,helcy4m,90,Albania,71
167,Cam,,chellyer4n@about.com,male,animate weapon,Deadeye,cnickless4n,328,Hungary,39
168,Porter,,pbodocs4o@netlog.com,male,barrage,Assassin,ppetrozzi4o,246,Netherlands,70
169,Trenna,,tbownass4p@1und1.de,male,barrage,Gladiator,tgherardini4p,186,Kuwait,77
170,Dmitri,,drosencrantz4q@istockphoto.com,male,barrage,Hierophant,dbeckensall4q,223,Brazil,48
171,Yoko,Allebone,yallebone4r@arizona.edu,male,animate weapon,Juggernaut,yallebone4r,365,Denmark,76
172,Angelia,Lowndes,alowndes4s@paginegialle.it,male,animate weapon,Hierophant,alowndes4s,162,Afghanistan,39
173,Yale,Allabarton,yallabarton4t@list-manage.com,male,barrage,Trickster,yallabarton4t,272,Peru,45
174,Carlene,,camoore4u@bloomberg.com,male,animate weapon,Gladiator,cosorio4u,424,North Korea,45
175,Antonella,,acote4v@behance.net,male,barrage,Juggernaut,agreenalf4v,273,Cyprus,6
176,Joya,,jluna4w@example.com,male,barrage,Chieftain,jbougen4w,116,Sudan,39
177,Tamera,Danovich,tdanovich4x@yellowbook.com,male,barrage,Berserker,tdanovich4x,50,Benin,50
178,Ford,Salkild,fsalkild4y@yellowpages.com,male,barrage,Hierophant,fsalkild4y,251,Taiwan,32
179,,,gsidry4z@comsenz.com,male,barrage,Hierophant,jtripean4z,135,El Salvador,79
180,Lonni,,lcroke50@miibeian.gov.cn,male,arctic armour,Elementalist,lpoulsum50,79,Bhutan,54
181,Alessandra,Reignard,areignard51@51.la,male,barrage,Deadeye,areignard51,167,Argentina,84
182,Ilka,Doggett,idoggett52@creativecommons.org,male,barrage,Deadeye,idoggett52,30,New Zealand,66
183,Alec,,abourdas53@goodreads.com,male,animate weapon,Inquisitor,aettles53,129,Armenia,28
184,Vilma,Pinkie,vpinkie54@reddit.com,male,animate weapon,Inquisitor,vpinkie54,54,Democratic Republic of the Congo,16
185,,,krosin55@wikispaces.com,male,arctic armour,Saboteur,bblockley55,210,Marshall Islands,38
186,Nissy,Gleasane,ngleasane56@java.com,male,barrage,Champion,ngleasane56,66,Laos,90
187,Giffie,Waryk,gwaryk57@google.ru,male,arctic armour,Pathfinder,gwaryk57,392,Tunisia,66
188,Sapphira,De Simoni,sdesimoni58@51.la,male,barrage,Inquisitor,sdesimoni58,310,Mexico,24
189,Clo,Davenhall,cdavenhall59@aol.com,male,barrage,Saboteur,cdavenhall59,308,Philippines,49
190,Terese,Ropkins,tropkins5a@chronoengine.com,male,arctic armour,Berserker,tropkins5a,22,Austria,31
191,Annice,Schubart,aschubart5b@over-blog.com,male,animate weapon,Occultist,aschubart5b,44,Iran,71
192,Madelle,McNickle,mmcnickle5c@comsenz.com,male,animate weapon,Guardian,mmcnickle5c,170,Madagascar,9
193,Katherina,Angeau,kangeau5d@technorati.com,male,arctic armour,Guardian,kangeau5d,347,Latvia,90
194,Hazlett,Deplacido,hdeplacido5e@yale.edu,male,barrage,Elementalist,hdeplacido5e,401,Bangladesh,89
195,,,eandrioni5f@soup.io,male,arctic armour,Juggernaut,nlovegrove5f,58,Guatemala,96
196,Farand,Norsister,fnorsister5g@sohu.com,male,arctic armour,Assassin,fnorsister5g,316,New Caledonia,56
197,Isaak,Emmott,iemmott5h@dagondesign.com,male,animate weapon,Berserker,iemmott5h,352,Azerbaijan,82
198,,Kneesha,okneesha5i@pen.io,male,arctic armour,Berserker,skneesha5i,206,Uganda,40
199,Thorpe,Soonhouse,tsoonhouse5j@jimdo.com,male,arctic armour,Assassin,tsoonhouse5j,397,Djibouti,93
200,Zelma,De Pietri,zdepietri5k@fema.gov,male,animate weapon,Slayer,zdepietri5k,220,Ghana,58
201,Clarence,,ceggleton5l@ucoz.ru,male,barrage,Assassin,cticehurst5l,120,Iran,53
202,Joelle,,jskillanders5m@about.com,male,arctic armour,Slayer,jdigiacomettino5m,7,Sri Lanka,8
203,,,sgiffon5n@skyrock.com,male,barrage,Inquisitor,alinstead5n,285,Pakistan,32
204,Pris,Greensitt,pgreensitt5o@last.fm,male,animate weapon,Inquisitor,pgreensitt5o,191,South Korea,89
205,Aksel,,avaudre5p@ovh.net,male,animate weapon,Necromancer,ahamber5p,421,Israel,12
206,Albertina,Seabourne,aseabourne5q@epa.gov,male,animate weapon,Deadeye,aseabourne5q,362,Portugal,21
207,Florenza,,flutton5r@ucla.edu,male,barrage,Hierophant,fharte5r,60,Czech Republic,80
208,Bank,,bwinnett5s@comcast.net,male,barrage,Slayer,bmccorley5s,98,Mongolia,65
209,Lilith,,lreedie5t@ehow.com,male,barrage,Gladiator,lviger5t,187,Sudan,95
210,Rourke,,rshewring5u@aboutads.info,male,arctic armour,Inquisitor,rbraz5u,350,Moldova,95
211,Evan,Saur,esaur5v@mit.edu,male,animate weapon,Champion,esaur5v,161,East Timor,87
212,Markos,,mfassmann5w@lulu.com,male,barrage,Chieftain,mzambonini5w,266,Czech Republic,16
213,Margaux,Feely,mfeely5x@msn.com,male,barrage,Assassin,mfeely5x,398,Ethiopia,5
214,Llewellyn,,lcecil5y@dedecms.com,male,arctic armour,Deadeye,lbeaty5y,144,Azerbaijan,78
215,Cassius,Northcote,cnorthcote5z@lycos.com,male,barrage,Necromancer,cnorthcote5z,221,Ethiopia,44
216,Tisha,,tfotheringham60@webs.com,male,arctic armour,Necromancer,tvallintine60,300,Serbia,75
217,Lauritz,,liacovuzzi61@yandex.ru,male,barrage,Juggernaut,lsedgemond61,20,Iran,5
218,Abagael,,aewin62@upenn.edu,male,arctic armour,Necromancer,aisacq62,269,Germany,63
219,Hogan,Dallyn,hdallyn63@apache.org,male,arctic armour,Assassin,hdallyn63,325,Canada,44
220,Tyrone,Rickets,trickets64@imgur.com,male,animate weapon,Juggernaut,trickets64,118,Mauritania,52
221,Corny,,cglenister65@sbwire.com,male,animate weapon,Pathfinder,csummerill65,45,Albania,68
222,Giraldo,Leist,gleist66@army.mil,male,arctic armour,Trickster,gleist66,285,Jamaica,94
223,Eloise,Deathridge,edeathridge67@wiley.com,male,arctic armour,Saboteur,edeathridge67,405,Nigeria,32
224,Verile,,vtilberry68@photobucket.com,male,arctic armour,Slayer,vransbury68,355,Sudan,72
225,,Seman,eseman69@newyorker.com,male,barrage,Pathfinder,dseman69,259,Kazakhstan,82
226,Kahaleel,,kvescovo6a@imdb.com,male,arctic armour,Ascendant,kcristofolo6a,389,Eritrea,77
227,Gwenore,,gmacloughlin6b@skype.com,male,barrage,Pathfinder,gmaccarlich6b,220,Malaysia,99
228,Denni,,dkobpa6c@pinterest.com,male,barrage,Pathfinder,dingleby6c,262,Zambia,72
229,Egan,Prest,eprest6d@engadget.com,male,arctic armour,Champion,eprest6d,305,Russia,2
230,Noelyn,Benedettini,nbenedettini6e@cocolog-nifty.com,male,animate weapon,Inquisitor,nbenedettini6e,80,Uzbekistan,31
231,Dee,,dlodden6f@homestead.com,male,arctic armour,Ascendant,dternault6f,124,El Salvador,1
232,Neille,,nbreckenridge6g@ftc.gov,male,barrage,Saboteur,nmurison6g,184,Haiti,7
233,Korie,,kfarmloe6h@scribd.com,male,animate weapon,Juggernaut,kstanyforth6h,349,Kenya,8
234,Abdul,,aleahey6i@free.fr,male,barrage,Berserker,agenery6i,142,Ireland,62
235,Pierce,Tinklin,ptinklin6j@netscape.com,male,barrage,Inquisitor,ptinklin6j,108,New Caledonia,30
236,Upton,,ujeremiah6k@mayoclinic.com,male,arctic armour,Hierophant,ulambis6k,140,Guatemala,69
237,Kristopher,,kcooch6l@nature.com,male,animate weapon,Chieftain,kmartugin6l,172,Portugal,91
238,Jacob,,jcuphus6m@indiegogo.com,male,arctic armour,Slayer,jmackowle6m,279,Ethiopia,70
239,Jean,Groveham,jgroveham6n@mozilla.com,male,barrage,Pathfinder,jgroveham6n,13,Ivory Coast,37
240,Anstice,Chaucer,achaucer6o@ihg.com,male,arctic armour,Pathfinder,achaucer6o,330,Sierra Leone,39
241,Felice,Bernholt,fbernholt6p@ihg.com,male,animate weapon,Berserker,fbernholt6p,235,Guatemala,22
242,James,Scarlan,jscarlan6q@phpbb.com,male,arctic armour,Slayer,jscarlan6q,307,Indonesia,19
243,,Newvell,hnewvell6r@ow.ly,male,barrage,Slayer,bnewvell6r,163,South Africa,1
244,Fania,,fholbury6s@oaic.gov.au,male,animate weapon,Champion,fcrane6s,200,Chad,72
245,Kylie,,kdye6t@whitehouse.gov,male,barrage,Elementalist,kwinchurst6t,202,Honduras,98
246,,,jnutty6u@foxnews.com,male,barrage,Champion,nbasire6u,1,Argentina,49
247,Prentiss,,pnorbury6v@imdb.com,male,animate weapon,Pathfinder,pblodg6v,409,Madagascar,70
248,Rosamund,,rshillitto6w@soundcloud.com,male,barrage,Assassin,rdenisevich6w,182,United States,19
249,Vergil,Lambird,vlambird6x@bravesites.com,male,barrage,Gladiator,vlambird6x,124,Belize,6
250,Gabriel,Kleyn,gkleyn6y@hhs.gov,male,arctic armour,Raider,gkleyn6y,391,Sierra Leone,37
251,,Auton,lauton6z@sciencedirect.com,male,arctic armour,Guardian,mauton6z,16,Guam,74
252,Ahmad,Godmar,agodmar70@yellowbook.com,male,arctic armour,Inquisitor,agodmar70,58,United States,79
253,Marybeth,,mmelly71@apple.com,male,barrage,Slayer,mmcquillan71,122,Zambia,87
254,Rutherford,Fanton,rfanton72@ebay.com,male,arctic armour,Gladiator,rfanton72,66,Ghana,23
255,Vick,Westney,vwestney73@yolasite.com,male,barrage,Inquisitor,vwestney73,140,Kyrgyzstan,72
256,Marieann,Villalta,mvillalta74@ehow.com,male,animate weapon,Chieftain,mvillalta74,353,Senegal,99
257,Louis,Stockwell,lstockwell75@unc.edu,male,barrage,Necromancer,lstockwell75,292,Chad,44
258,Sybille,Ende,sende76@cam.ac.uk,male,animate weapon,Guardian,sende76,394,Nicaragua,83
